#Mission K2
#Campaign 6
#Column 1, Custom Aperture Number/Dataset number
#Column 2, Trojan/Asteroid designation number
#Created by Susan Thompson
#Created on 2016-02-02
200057989,65223
200057990,65223
200057991,65223
200057992,65223
200057993,65223
200057994,65223
200057995,65223
200057996,65223
200057997,65223
200057998,65223
200057999,65223
200058000,65223
200058001,65223
200058002,65227
200058003,65227
200058004,65227
200058005,65227
200058006,65227
200058007,65227
200058008,65227
200058009,65227
200058010,65227
200058011,65227
200058012,65227
200058013,65227
200058014,65227
200058015,65227
200058016,65227
200058017,65227
200058018,65227
200058019,65227
200058020,65227
200058021,65227
200058022,65227
200058023,65227
200058024,65227
200058025,65227
200058026,65227
200058027,65227
200058028,65227
200058029,65227
200058030,65227
200058031,65227
200058032,65227
200058033,65227
200058034,65227
200058035,65227
200058036,65227
200058037,65227
200058038,65227
200058039,65227
200058040,65227
200058041,65227
200058042,65227
200058043,65227
200058044,65227
200058045,65227
200058046,65227
200058047,65227
200058048,65227
200058049,65227
200058050,65227
200058051,65227
200058052,65227
200058053,65227
200058054,65227
200058055,65227
200058056,65227
200058057,65227
200058058,65227
200058059,65227
200058060,65227
200058061,65227
200058062,65227
200058063,65227
200058064,65227
200058065,65227
200058066,65227
200058067,65227
200058068,65227
200058069,65227
200058070,65227
200058071,65227
200058072,65227
200058073,65227
200058074,65227
200058075,65227
200058076,65227
200058077,65227
200058078,65227
200058079,65227
200058080,65227
200058081,65227
200058082,65227
200058083,65227
200058084,65227
200058085,65227
200058086,65227
200058087,65227
200058088,65227
200058089,65227
200058090,65227
200058091,65227
200058092,65227
200058093,65227
200058094,65227
200058095,65227
200058096,65227
200058097,65227
200058098,65227
200058099,65227
200058100,65227
200058101,65227
200058102,65227
200058103,65227
200058104,65227
200058105,65227
200058106,65227
200058107,65227
200058108,65227
200058109,65227
200058110,65227
200058111,65227
200058112,65227
200058113,65227
200058114,65227
200058115,65227
200058116,65227
200058117,65227
200058118,65227
200058119,65227
200058120,65227
200058121,65227
200058122,65227
200058123,65227
200058124,65227
200058125,65227
200058126,65227
200058127,65227
200058128,65227
200058129,65227
200058130,65227
200058131,65227
200058132,65227
200058133,65227
200058134,65227
200058135,65227
200058136,65227
200058137,65227
200058138,65227
200058139,65227
200058140,65227
200058141,65227
200058142,65227
200058143,65227
200058144,65227
200058145,65227
200058146,65227
200058147,65227
200058148,65227
200058149,65227
200058150,65227
200058151,65227
200058152,65227
200058153,65227
200058154,65227
200058155,65227
200058156,65227
200058157,65227
200058158,65227
200058159,65227
200058160,65227
200058161,65227
200058162,65227
200058163,65227
200058164,65227
200058165,65227
200058166,65227
200058167,65227
200058168,65227
200058169,65227
200058170,65227
200058171,65227
200058172,65227
200058173,65227
200058174,65227
200058175,65227
200058176,65227
200058177,65227
200058178,65227
200058179,65227
200058180,65240
200058181,65240
200058182,65240
200058183,65240
200058184,65240
200058185,65240
200058186,65240
200058187,65240
200058188,65240
200058189,65240
200058190,65240
200058191,65240
200058192,65240
200058193,65240
200058194,65240
200058195,65240
200058196,65240
200058197,65240
200058198,65240
200058199,65240
200058200,65240
200058201,65240
200058202,65240
200058203,65240
200058204,65240
200058205,65240
200058206,65240
200058207,65240
200058208,65240
200058209,65240
200058210,65240
200058211,65240
200058212,65240
200058213,65240
200058214,65240
200058215,65240
200058216,65240
200058217,65240
200058218,65240
200058219,65240
200058220,65240
200058221,65240
200058222,65240
200058223,65240
200058224,65240
200058225,65240
200058226,65240
200058227,65240
200058228,65240
200058229,65240
200058230,65240
200058231,65240
200058232,65240
200058233,65240
200058234,65240
200058235,65240
200058236,65240
200058237,65240
200058238,65240
200058239,65240
200058240,65240
200058241,65240
200058242,65240
200058243,65240
200058244,65240
200058245,65240
200058246,65240
200058247,65240
200058248,65240
200058249,65240
200058250,65240
200058251,65240
200058252,65240
200058253,65240
200058254,65240
200058255,65240
200058256,65240
200058257,65240
200058258,65240
200058259,65240
200058260,65240
200058261,65240
200058262,65240
200058263,65240
200058264,65240
200058265,65240
200058266,65240
200058267,65240
200058268,65240
200058269,65240
200058270,65240
200058271,65240
200058272,65240
200058273,65240
200058274,65240
200058275,65240
200058276,65240
200058277,65240
200058278,65240
200058279,65240
200058280,65240
200058281,65240
200058282,65240
200058283,65240
200058284,65240
200058285,65240
200058286,65240
200058287,65240
200058288,65240
200058289,65240
200058290,65240
200058291,65240
200058292,65240
200058293,65240
200058294,65240
200058295,65240
200058296,65240
200058297,65240
200058298,65240
200058299,65240
200058300,65240
200058301,65240
200058302,65240
200058303,65240
200058304,65240
200058305,65240
200058306,65240
200058307,65240
200058308,65240
200058309,65240
200058310,65240
200058311,65240
200058312,65240
200058313,65240
200058314,65240
200058315,65240
200058316,65240
200058317,65240
200058318,65240
200058319,65240
200058320,65240
200058321,65240
200058322,65240
200058323,65240
200058324,65240
200058325,65240
200058326,65240
200058327,65240
200058328,65240
200058329,65240
200058330,65240
200058331,65240
200058332,65240
200058333,65240
200058334,65240
200058335,65240
200058336,65240
200058337,65240
200058338,65240
200058339,65240
200058340,65240
200058341,65240
200058342,65240
200058343,65240
200058344,65240
200058345,65240
200058346,65240
200058347,65240
200058348,65240
200058349,65240
200058350,65240
200058351,65240
200058352,65240
200058353,65240
200058354,65240
200058355,65240
200058356,65240
200058357,65240
200058358,65240
200058359,65240
200058360,65240
200058361,65240
200058362,65240
200058363,65240
200058364,65240
200058365,65240
200058366,65240
200058367,65240
200058368,65240
200058369,65240
200058370,65240
200058371,65240
200058372,65240
200058373,65240
200058374,65240
200058375,65240
200058376,65240
200058377,65240
200058378,65240
200058379,65240
200058380,65240
200058381,65240
200058382,65240
200058383,65240
200058384,65240
200058385,65240
200058386,65240
200058387,65240
200058388,65240
200058389,65240
200058390,65240
200058391,65240
200058392,65240
200058393,65240
200058394,65240
200058395,65240
200058396,65240
200058397,65240
200058398,65240
200058399,65240
200058400,65240
200058401,65240
200058402,65240
200058403,65240
200058404,65240
200058405,65240
200058406,65240
200058407,65240
200058408,65240
200058409,65240
200058410,65240
200058411,65240
200058412,65240
200058413,65240
200058414,65240
200058415,65240
200058416,65240
200058417,65240
200058418,65240
200058419,65240
200058420,65240
200058421,65240
200058422,65240
200058423,65240
200058424,65240
200058425,65240
200058426,65240
200058427,65240
200058428,65240
200058429,65240
200058430,65240
200058431,65240
200058432,65240
200058433,65240
200058434,65240
200058435,65240
200058436,65240
200058437,65240
200058438,65240
200058439,65240
200058440,65240
200058441,65240
200058442,65240
200058443,65240
200058444,65240
200058445,65240
200058446,65240
200058447,65240
200058448,65240
200058449,65240
200058450,65240
200058451,65240
200058452,65240
200058453,65240
200058454,65240
200058455,65240
200058456,65240
200058457,65240
200058458,65240
200058459,65240
200058460,65240
200058461,65240
200058462,65240
200058463,65240
200058464,65240
200058465,65240
200058466,65240
200058467,65240
200058468,65240
200058469,65240
200058470,65240
200058471,65240
200058472,65240
200058473,65240
200058474,65240
200058475,65240
200058476,65240
200058477,65240
200058478,65240
200058479,65240
200058480,65240
200058481,65240
200058482,65240
200058483,65240
200058484,65240
200058485,65240
200058486,65240
200058487,65240
200058488,65240
200058489,65240
200058490,65240
200058491,65240
200058492,65240
200058493,65240
200058494,65240
200058495,65240
200058496,65240
200058497,65240
200058498,65240
200058499,65240
200058500,65240
200058501,65240
200058502,65240
200058503,65240
200058504,65240
200058505,65240
200058506,65240
200058507,65240
200058508,65240
200058509,65240
200058510,65240
200058511,65240
200058512,65240
200058513,65240
200058514,65240
200058515,65240
200058516,65240
200058517,65240
200058518,65240
200058519,65240
200058520,65240
200058521,65240
200058522,65240
200058523,65240
200058524,65240
200058525,65240
200058526,65240
200058527,65240
200058528,65240
200058529,65240
200058530,65240
200058531,65240
200058532,65240
200058533,65240
200058534,65240
200058535,65240
200058536,65240
200058537,65240
200058538,65240
200058539,65240
200058540,65240
200058541,65240
200058542,65240
200058543,65240
200058544,65240
200058545,65240
200058546,65240
200058547,65240
200058548,65240
200058549,65240
200058550,65240
200058551,65240
200058552,65240
200058553,65240
200058554,65240
200058555,65240
200058556,65240
200058557,65240
200058558,65240
200058559,65240
200058560,65240
200058561,65240
200058562,65240
200058563,65257
200058564,65257
200058565,65257
200058566,65257
200058567,65257
200058568,65257
200058569,65257
200058570,65257
200058571,65257
200058572,65257
200058573,65257
200058574,65257
200058575,65257
200058576,65257
200058577,65257
200058578,65257
200058579,65257
200058580,65257
200058581,65257
200058582,65257
200058583,65257
200058584,65257
200058585,65257
200058586,65257
200058587,65257
200058588,65257
200058589,65257
200058590,65257
200058591,65257
200058592,65257
200058593,65257
200058594,65257
200058595,65257
200058596,65257
200058597,65257
200058598,65257
200058599,65257
200058600,65257
200058601,65257
200058602,65257
200058603,65257
200058604,65257
200058605,65257
200058606,65257
200058607,65257
200058608,65257
200058609,65257
200058610,65257
200058611,65257
200058612,65257
200058613,65257
200058614,65257
200058615,65257
200058616,65257
200058617,65257
200058618,65257
200058619,65257
200058620,65257
200058621,65257
200058622,65257
200058623,65257
200058624,65257
200058625,65257
200058626,65257
200058627,65257
200058628,65257
200058629,65257
200058630,65257
200058631,65257
200058632,65257
200058633,65257
200058634,65257
200058635,65257
200058636,65257
200058637,65257
200058638,65257
200058639,65257
200058640,65257
200058641,65257
200058642,65257
200058643,65257
200058644,65257
200058645,65257
200058646,65257
200058647,65257
200058648,65257
200058649,65257
200058650,65257
200058651,65257
200058652,65257
200058653,65257
200058654,65257
200058655,65257
200058656,65257
200058657,65257
200058658,65257
200058659,65257
200058660,65257
200058661,65257
200058662,65257
200058663,65257
200058664,65257
200058665,65257
200058666,65257
200058667,65257
200058668,65257
200058669,65257
200058670,65257
200058671,65257
200058672,65257
200058673,65257
200058674,65257
200058675,65257
200058676,65257
200058677,65257
200058678,65257
200058679,65257
200058680,65257
200058681,65257
200058682,65257
200058683,65257
200058684,65257
200058685,65257
200058686,65257
200058687,65257
200058688,65257
200058689,65257
200058690,65257
200058691,65257
200058692,65257
200058693,65257
200058694,65257
200058695,65257
200058696,65257
200058697,65257
200058698,65257
200058699,65257
200058700,65257
200058701,65257
200058702,65257
200058703,65257
200058704,65257
200058705,65257
200058706,65257
200058707,65257
200058708,65257
200058709,65257
200058710,65257
200058711,65257
200058712,65257
200058713,65257
200058714,65257
200058715,65257
200058716,65257
200058717,65257
200058718,65257
200058719,65257
200058720,65257
200058721,65257
200058722,65257
200058723,65257
200058724,65257
200058725,65257
200058726,65257
200058727,65257
200058728,65257
200058729,65257
200058730,65257
200058731,65257
200058732,65257
200058733,65257
200058734,65257
200058735,65257
200058736,65257
200058737,65257
200058738,65257
200058739,65257
200058740,65257
200058741,65257
200058742,65257
200058743,65257
200058744,65257
200058745,65257
200058746,65257
200058747,65257
200058748,65257
200058749,65257
200058750,65257
200058751,65257
200058752,65257
200058753,65257
200058754,65257
200058755,65257
200058756,65257
200058757,65257
200058758,65257
200058759,65257
200058760,65257
200058761,65257
200058762,65257
200058763,65257
200058764,65257
200058765,65257
200058766,65257
200058767,65257
200058768,65257
200058769,65257
200058770,65257
200058771,65257
200058772,65257
200058773,65257
200058774,65257
200058775,65257
200058776,65257
200058777,65257
200058778,65257
200058779,65257
200058780,65257
200058781,65257
200058782,65257
200058783,65257
200058784,65257
200058785,65257
200058786,65257
200058787,65257
200058788,65257
200058789,65257
200058790,65257
200058791,65257
200058792,65257
200058793,65257
200058794,65257
200058795,65257
200058796,65257
200058797,65257
200058798,65257
200058799,65257
200058800,65257
200058801,65257
200058802,65257
200058803,65257
200058804,65257
200058805,65257
200058806,65257
200058807,65257
200058808,65257
200058809,65257
200058810,65257
200058811,65257
200058812,65257
200058813,65257
200058814,65257
200058815,65257
200058816,65257
200058817,65257
200058818,65257
200058819,65257
200058820,65257
200058821,65257
200058822,65257
200058823,65257
200058824,65257
200058825,65257
200058826,65257
200058827,65257
200058828,65257
200058829,65257
200058830,65257
200058831,65257
200058832,65257
200058833,65257
200058834,65257
200058835,65257
200058836,65257
200058837,65257
200058838,65257
