# K2 Campaign 6
# Guide Star Information
# Time (JD), FGS Flux
# 
2457217.5116,   1.0914000000000E+04
2457217.51229,   1.0995000000000E+04
2457217.51298,   1.0788000000000E+04
2457217.51367,   1.0747000000000E+04
2457217.51435,   1.1115000000000E+04
2457217.51504,   1.0692000000000E+04
2457217.51573,   1.1222000000000E+04
2457217.51642,   1.1138000000000E+04
2457217.51711,   1.1233000000000E+04
2457217.5178,   1.0966000000000E+04
2457217.51849,   1.0914000000000E+04
2457217.51917,   1.0876000000000E+04
2457217.51986,   1.0702000000000E+04
2457217.52055,   1.0727000000000E+04
2457217.52124,   1.0658000000000E+04
2457217.52193,   1.1216000000000E+04
2457217.52262,   1.1258000000000E+04
2457217.52331,   1.1276000000000E+04
2457217.524,   1.1180000000000E+04
2457217.52468,   1.0700000000000E+04
2457217.52537,   1.1026000000000E+04
2457217.52606,   1.1021000000000E+04
2457217.52675,   1.0969000000000E+04
2457217.52744,   1.0909000000000E+04
2457217.52813,   1.1372000000000E+04
2457217.52882,   1.1141000000000E+04
2457217.5295,   1.1264000000000E+04
2457217.53019,   1.1063000000000E+04
2457217.53088,   1.1103000000000E+04
2457217.53157,   1.0733000000000E+04
2457217.53226,   1.0868000000000E+04
2457217.53295,   1.1121000000000E+04
2457217.53364,   1.1063000000000E+04
2457217.53433,   1.1215000000000E+04
2457217.53501,   1.1337000000000E+04
2457217.5357,   1.1281000000000E+04
2457217.53639,   1.1298000000000E+04
2457217.53708,   1.0761000000000E+04
2457217.53777,   1.0568000000000E+04
2457217.53846,   1.0762000000000E+04
2457217.53915,   1.0905000000000E+04
2457217.53983,   1.1084000000000E+04
2457217.54052,   1.0984000000000E+04
2457217.54121,   1.1204000000000E+04
2457217.5419,   1.1130000000000E+04
2457217.54259,   1.1143000000000E+04
2457217.54328,   1.1071000000000E+04
2457217.54397,   1.1102000000000E+04
2457217.54466,   1.1145000000000E+04
2457217.54534,   1.1111000000000E+04
2457217.54603,   1.0869000000000E+04
2457217.54672,   1.0917000000000E+04
2457217.54741,   1.0965000000000E+04
2457217.5481,   1.1199000000000E+04
2457217.54879,   1.0753000000000E+04
2457217.54948,   1.1212000000000E+04
2457217.55016,   1.1276000000000E+04
2457217.55085,   1.1024000000000E+04
2457217.55154,   1.1310000000000E+04
2457217.55223,   1.1346000000000E+04
2457217.55292,   1.0897000000000E+04
2457217.55361,   1.0957000000000E+04
2457217.5543,   1.0974000000000E+04
2457217.55498,   1.1303000000000E+04
2457217.55567,   1.1293000000000E+04
2457217.55636,   1.1364000000000E+04
2457217.55705,   1.1111000000000E+04
2457217.55774,   1.1345000000000E+04
2457217.55843,   1.1397000000000E+04
2457217.55912,   1.1408000000000E+04
2457217.55981,   1.1103000000000E+04
2457217.56049,   1.1244000000000E+04
2457217.56118,   1.1203000000000E+04
2457217.56187,   1.1213000000000E+04
2457217.56256,   1.1595000000000E+04
2457217.56325,   1.1127000000000E+04
2457217.56394,   1.1165000000000E+04
2457217.56463,   1.1578000000000E+04
2457217.56531,   1.1166000000000E+04
2457217.566,   1.1844000000000E+04
2457217.56669,   1.1523000000000E+04
2457217.56738,   1.1571000000000E+04
2457217.56807,   1.1582000000000E+04
2457217.56876,   1.1403000000000E+04
2457217.56945,   1.2076000000000E+04
2457217.57014,   1.1894000000000E+04
2457217.57082,   1.1609000000000E+04
2457217.57151,   1.2199000000000E+04
2457217.5722,   1.2209000000000E+04
2457217.57289,   1.2145000000000E+04
2457217.57358,   1.1840000000000E+04
2457217.57427,   1.2118000000000E+04
2457217.57496,   1.2145000000000E+04
2457217.57564,   1.1942000000000E+04
2457217.57633,   1.1909000000000E+04
2457217.57702,   1.2506000000000E+04
2457217.57771,   1.2012000000000E+04
2457217.5784,   1.2047000000000E+04
2457217.57909,   1.2733000000000E+04
2457217.57978,   1.2617000000000E+04
2457217.58047,   1.2272000000000E+04
2457217.58115,   1.2446000000000E+04
2457217.58184,   1.2470000000000E+04
2457217.58253,   1.2951000000000E+04
2457217.58322,   1.2961000000000E+04
2457217.58391,   1.2796000000000E+04
2457217.5846,   1.2886000000000E+04
2457217.58529,   1.3028000000000E+04
2457217.58597,   1.3138000000000E+04
2457217.58666,   1.2992000000000E+04
2457217.58735,   1.2789000000000E+04
2457217.58804,   1.2916000000000E+04
2457217.58873,   1.2844000000000E+04
2457217.58942,   1.2738000000000E+04
2457217.59011,   1.2818000000000E+04
2457217.5908,   1.2885000000000E+04
2457217.59148,   1.3301000000000E+04
2457217.59217,   1.3288000000000E+04
2457217.59286,   1.3595000000000E+04
2457217.59355,   1.3395000000000E+04
2457217.59424,   1.3122000000000E+04
2457217.59493,   1.3307000000000E+04
2457217.59562,   1.3447000000000E+04
2457217.5963,   1.3177000000000E+04
2457217.59699,   1.3124000000000E+04
2457217.59768,   1.3572000000000E+04
2457217.59837,   1.3687000000000E+04
2457217.59906,   1.3800000000000E+04
2457217.59975,   1.3855000000000E+04
2457217.60044,   1.3829000000000E+04
2457217.60113,   1.3410000000000E+04
2457217.60181,   1.3724000000000E+04
2457217.6025,   1.3581000000000E+04
2457217.60319,   1.3533000000000E+04
2457217.60388,   1.3521000000000E+04
2457217.60457,   1.3552000000000E+04
2457217.60526,   1.3552000000000E+04
2457217.60595,   1.4179000000000E+04
2457217.60663,   1.4196000000000E+04
2457217.60732,   1.4048000000000E+04
2457217.60801,   1.3725000000000E+04
2457217.6087,   1.3847000000000E+04
2457217.60939,   1.3924000000000E+04
2457217.61008,   1.3851000000000E+04
2457217.61077,   1.3795000000000E+04
2457217.61145,   1.4374000000000E+04
2457217.61214,   1.4400000000000E+04
2457217.61283,   1.4369000000000E+04
2457217.61352,   1.4488000000000E+04
2457217.61421,   1.4335000000000E+04
2457217.6149,   1.3988000000000E+04
2457217.61559,   1.4072000000000E+04
2457217.61628,   1.4173000000000E+04
2457217.61696,   1.3993000000000E+04
2457217.61765,   1.4026000000000E+04
2457217.61834,   1.4492000000000E+04
2457217.61903,   1.4643000000000E+04
2457217.61972,   1.4548000000000E+04
2457217.62041,   1.4593000000000E+04
2457217.6211,   1.4686000000000E+04
2457217.62178,   1.4266000000000E+04
2457217.62247,   1.4295000000000E+04
2457217.62316,   1.4447000000000E+04
2457217.62385,   1.4169000000000E+04
2457217.62454,   1.4302000000000E+04
2457217.62523,   1.4586000000000E+04
2457217.62592,   1.4733000000000E+04
2457217.62661,   1.4817000000000E+04
2457217.62729,   1.4820000000000E+04
2457217.62798,   1.4738000000000E+04
2457217.62867,   1.4407000000000E+04
2457217.62936,   1.4560000000000E+04
2457217.63005,   1.4580000000000E+04
2457217.63074,   1.4476000000000E+04
2457217.63143,   1.4543000000000E+04
2457217.63211,   1.4838000000000E+04
2457217.6328,   1.4508000000000E+04
2457217.63349,   1.5073000000000E+04
2457217.63418,   1.4536000000000E+04
2457217.63487,   1.5060000000000E+04
2457217.63556,   1.4693000000000E+04
2457217.63625,   1.4794000000000E+04
2457217.63694,   1.4867000000000E+04
2457217.63762,   1.4780000000000E+04
2457217.63831,   1.4690000000000E+04
2457217.639,   1.5062000000000E+04
2457217.63969,   1.5193000000000E+04
2457217.64038,   1.5274000000000E+04
2457217.64107,   1.4529000000000E+04
2457217.64176,   1.4762000000000E+04
2457217.64244,   1.4941000000000E+04
2457217.64313,   1.4983000000000E+04
2457217.64382,   1.4971000000000E+04
2457217.64451,   1.4744000000000E+04
2457217.6452,   1.4872000000000E+04
2457217.64589,   1.5551000000000E+04
2457217.64658,   1.5493000000000E+04
2457217.64727,   1.5258000000000E+04
2457217.64795,   1.5472000000000E+04
2457217.64864,   1.4853000000000E+04
2457217.64933,   1.5057000000000E+04
2457217.65002,   1.5071000000000E+04
2457217.65071,   1.5139000000000E+04
2457217.6514,   1.4876000000000E+04
2457217.65209,   1.5044000000000E+04
2457217.65277,   1.5120000000000E+04
2457217.65346,   1.5035000000000E+04
2457217.65415,   1.5072000000000E+04
2457217.65484,   1.5598000000000E+04
2457217.65553,   1.5088000000000E+04
2457217.65622,   1.5329000000000E+04
2457217.65691,   1.5260000000000E+04
2457217.65759,   1.5382000000000E+04
2457217.65828,   1.5263000000000E+04
2457217.65897,   1.5174000000000E+04
2457217.65966,   1.5603000000000E+04
2457217.66035,   1.5659000000000E+04
2457217.66104,   1.5640000000000E+04
2457217.66173,   1.5024000000000E+04
2457217.66242,   1.5704000000000E+04
2457217.6631,   1.5273000000000E+04
2457217.66379,   1.5305000000000E+04
2457217.66448,   1.5495000000000E+04
2457217.66517,   1.5416000000000E+04
2457217.66586,   1.5325000000000E+04
2457217.66655,   1.5568000000000E+04
2457217.66724,   1.5831000000000E+04
2457217.66792,   1.5180000000000E+04
2457217.66861,   1.5353000000000E+04
2457217.6693,   1.5368000000000E+04
2457217.66999,   1.5616000000000E+04
2457217.67068,   1.5524000000000E+04
2457217.67137,   1.5090000000000E+04
2457217.67206,   1.5504000000000E+04
2457217.67275,   1.5492000000000E+04
2457217.67343,   1.5816000000000E+04
2457217.67412,   1.5391000000000E+04
2457217.67481,   1.5445000000000E+04
2457217.6755,   1.5363000000000E+04
2457217.67619,   1.5983000000000E+04
2457217.67688,   1.5555000000000E+04
2457217.67757,   1.5767000000000E+04
2457217.67825,   1.5585000000000E+04
2457217.67894,   1.5530000000000E+04
2457217.67963,   1.5467000000000E+04
2457217.68032,   1.5506000000000E+04
2457217.68101,   1.5430000000000E+04
2457217.6817,   1.5441000000000E+04
2457217.68239,   1.5398000000000E+04
2457217.68308,   1.5859000000000E+04
2457217.68376,   1.5689000000000E+04
2457217.68445,   1.5651000000000E+04
2457217.68514,   1.5882000000000E+04
2457217.68583,   1.5543000000000E+04
2457217.68652,   1.5485000000000E+04
2457217.68721,   1.5791000000000E+04
2457217.6879,   1.5827000000000E+04
2457217.68858,   1.5280000000000E+04
2457217.68927,   1.5997000000000E+04
2457217.68996,   1.5871000000000E+04
2457217.69065,   1.5687000000000E+04
2457217.69134,   1.5669000000000E+04
2457217.69203,   1.5885000000000E+04
2457217.69272,   1.5724000000000E+04
2457217.69341,   1.5530000000000E+04
2457217.69409,   1.5419000000000E+04
2457217.69478,   1.5424000000000E+04
2457217.69547,   1.5963000000000E+04
2457217.69616,   1.5965000000000E+04
2457217.69685,   1.5957000000000E+04
2457217.69754,   1.6010000000000E+04
2457217.69823,   1.5607000000000E+04
2457217.69891,   1.5648000000000E+04
2457217.6996,   1.5739000000000E+04
2457217.70029,   1.5678000000000E+04
2457217.70098,   1.5794000000000E+04
2457217.70167,   1.5745000000000E+04
2457217.70236,   1.5686000000000E+04
2457217.70305,   1.5870000000000E+04
2457217.70373,   1.5769000000000E+04
2457217.70442,   1.5179000000000E+04
2457217.70511,   1.5464000000000E+04
2457217.7058,   1.5710000000000E+04
2457217.70649,   1.5157000000000E+04
2457217.70718,   1.5808000000000E+04
2457217.70787,   1.5853000000000E+04
2457217.70856,   1.5858000000000E+04
2457217.70924,   1.5548000000000E+04
2457217.70993,   1.5270000000000E+04
2457217.71062,   1.5820000000000E+04
2457217.71131,   1.5787000000000E+04
2457217.712,   1.5338000000000E+04
2457217.71269,   1.5327000000000E+04
2457217.71338,   1.5408000000000E+04
2457217.71406,   1.5453000000000E+04
2457217.71475,   1.5088000000000E+04
2457217.71544,   1.5690000000000E+04
2457217.71613,   1.5669000000000E+04
2457217.71682,   1.5631000000000E+04
2457217.71751,   1.5652000000000E+04
2457217.7182,   1.5107000000000E+04
2457217.71889,   1.5219000000000E+04
2457217.71957,   1.5266000000000E+04
2457217.72026,   1.5203000000000E+04
2457217.72095,   1.5028000000000E+04
2457217.72164,   1.5505000000000E+04
2457217.72233,   1.5063000000000E+04
2457217.72302,   1.5091000000000E+04
2457217.72371,   1.4915000000000E+04
2457217.72439,   1.4971000000000E+04
2457217.72508,   1.5486000000000E+04
2457217.72577,   1.5023000000000E+04
2457217.72646,   1.5081000000000E+04
2457217.72715,   1.5076000000000E+04
2457217.72784,   1.4919000000000E+04
2457217.72853,   1.5233000000000E+04
2457217.72922,   1.5229000000000E+04
2457217.7299,   1.5363000000000E+04
2457217.73059,   1.4801000000000E+04
2457217.73128,   1.5306000000000E+04
2457217.73197,   1.5103000000000E+04
2457217.73266,   1.4871000000000E+04
2457217.73335,   1.4841000000000E+04
2457217.73404,   1.4906000000000E+04
2457217.73472,   1.4660000000000E+04
2457217.73541,   1.4667000000000E+04
2457217.7361,   1.5162000000000E+04
2457217.73679,   1.5206000000000E+04
2457217.73748,   1.4870000000000E+04
2457217.73817,   1.4415000000000E+04
2457217.73886,   1.4884000000000E+04
2457217.73955,   1.4517000000000E+04
2457217.74023,   1.4653000000000E+04
2457217.74092,   1.4703000000000E+04
2457217.74161,   1.4400000000000E+04
2457217.7423,   1.4393000000000E+04
2457217.74299,   1.4812000000000E+04
2457217.74368,   1.5060000000000E+04
2457217.74437,   1.5003000000000E+04
2457217.74505,   1.4911000000000E+04
2457217.74574,   1.4145000000000E+04
2457217.74643,   1.4405000000000E+04
2457217.74712,   1.4424000000000E+04
2457217.74781,   1.4411000000000E+04
2457217.7485,   1.4231000000000E+04
2457217.74919,   1.4230000000000E+04
2457217.74988,   1.4179000000000E+04
2457217.75056,   1.4665000000000E+04
2457217.75125,   1.4525000000000E+04
2457217.75194,   1.4500000000000E+04
2457217.75263,   1.4527000000000E+04
2457217.75332,   1.4108000000000E+04
2457217.75401,   1.4159000000000E+04
2457217.7547,   1.4117000000000E+04
2457217.75538,   1.4081000000000E+04
2457217.75607,   1.3902000000000E+04
2457217.75676,   1.3761000000000E+04
2457217.75745,   1.3850000000000E+04
2457217.75814,   1.3834000000000E+04
2457217.75883,   1.4116000000000E+04
2457217.75952,   1.4295000000000E+04
2457217.7602,   1.3955000000000E+04
2457217.76089,   1.4060000000000E+04
2457217.76158,   1.3888000000000E+04
2457217.76227,   1.3628000000000E+04
2457217.76296,   1.3578000000000E+04
2457217.76365,   1.3999000000000E+04
2457217.76434,   1.4048000000000E+04
2457217.76503,   1.3373000000000E+04
2457217.76571,   1.3262000000000E+04
2457217.7664,   1.3860000000000E+04
2457217.76709,   1.3451000000000E+04
2457217.76778,   1.3640000000000E+04
2457217.76847,   1.3537000000000E+04
2457217.76916,   1.3433000000000E+04
2457217.76985,   1.3229000000000E+04
2457217.77053,   1.3270000000000E+04
2457217.77122,   1.3678000000000E+04
2457217.77191,   1.3718000000000E+04
2457217.7726,   1.3038000000000E+04
2457217.77329,   1.3092000000000E+04
2457217.77398,   1.3038000000000E+04
2457217.77467,   1.3116000000000E+04
2457217.77536,   1.3086000000000E+04
2457217.77604,   1.2928000000000E+04
2457217.77673,   1.2889000000000E+04
2457217.77742,   1.3412000000000E+04
2457217.77811,   1.2623000000000E+04
2457217.7788,   1.2611000000000E+04
2457217.77949,   1.3257000000000E+04
2457217.78018,   1.2524000000000E+04
2457217.78086,   1.2745000000000E+04
2457217.78155,   1.2716000000000E+04
2457217.78224,   1.2788000000000E+04
2457217.78293,   1.2493000000000E+04
2457217.78362,   1.2451000000000E+04
2457217.78431,   1.2379000000000E+04
2457217.785,   1.2940000000000E+04
2457217.78569,   1.2881000000000E+04
2457217.78637,   1.2698000000000E+04
2457217.78706,   1.2227000000000E+04
2457217.78775,   1.2196000000000E+04
2457217.78844,   1.2516000000000E+04
2457217.78913,   1.2278000000000E+04
2457217.78982,   1.2103000000000E+04
2457217.79051,   1.2009000000000E+04
2457217.79119,   1.2568000000000E+04
2457217.79188,   1.2385000000000E+04
2457217.79257,   1.2185000000000E+04
2457217.79326,   1.2236000000000E+04
2457217.79395,   1.2158000000000E+04
2457217.79464,   1.1768000000000E+04
2457217.79533,   1.1813000000000E+04
2457217.79602,   1.1836000000000E+04
2457217.7967,   1.1502000000000E+04
2457217.79739,   1.1582000000000E+04
2457217.79808,   1.2050000000000E+04
2457217.79877,   1.1382000000000E+04
2457217.79946,   1.1446000000000E+04
2457217.80015,   1.1334000000000E+04
2457217.80084,   1.1640000000000E+04
2457217.80152,   1.1370000000000E+04
2457217.80221,   1.1325000000000E+04
2457217.8029,   1.0792000000000E+04
2457217.80359,   1.1051000000000E+04
2457217.80428,   1.1007000000000E+04
2457217.80497,   1.1007000000000E+04
2457217.80566,   1.1469000000000E+04
2457217.80634,   1.1262000000000E+04
2457217.80703,   1.1226000000000E+04
2457217.80772,   1.1156000000000E+04
2457217.80841,   1.0902000000000E+04
2457217.8091,   1.0906000000000E+04
2457217.80979,   1.0963000000000E+04
2457217.81048,   1.0544000000000E+04
2457217.81117,   1.0750000000000E+04
2457217.81185,   1.0954000000000E+04
2457217.81254,   1.0531000000000E+04
2457217.81323,   1.1186000000000E+04
2457217.81392,   1.0631000000000E+04
2457217.81461,   1.0579000000000E+04
2457217.8153,   1.0697000000000E+04
2457217.81599,   1.0682000000000E+04
2457217.81667,   1.0694000000000E+04
2457217.81736,   1.0543000000000E+04
2457217.81805,   1.0491000000000E+04
2457217.81874,   1.0897000000000E+04
2457217.81943,   1.0994000000000E+04
2457217.82012,   1.0994000000000E+04
2457217.82081,   1.0480000000000E+04
2457217.8215,   1.0883000000000E+04
2457217.82218,   1.0564000000000E+04
2457217.82287,   1.0743000000000E+04
2457217.82356,   1.0620000000000E+04
2457217.82425,   1.0523000000000E+04
2457217.82494,   1.0462000000000E+04
2457217.82563,   1.0312000000000E+04
2457217.82632,   1.0948000000000E+04
2457217.827,   1.1054000000000E+04
2457217.82769,   1.0882000000000E+04
2457217.82838,   1.0348000000000E+04
2457217.82907,   1.0474000000000E+04
2457217.82976,   1.0568000000000E+04
2457217.83045,   1.0560000000000E+04
2457217.83114,   1.0399000000000E+04
2457217.83183,   1.0387000000000E+04
2457217.83251,   1.0797000000000E+04
2457217.8332,   1.0959000000000E+04
2457217.83389,   1.1007000000000E+04
2457217.83458,   1.0190000000000E+04
2457217.83527,   1.0297000000000E+04
2457217.83596,   1.0658000000000E+04
2457217.83665,   1.0633000000000E+04
2457217.83733,   1.0690000000000E+04
2457217.83802,   1.0433000000000E+04
2457217.83871,   1.0477000000000E+04
2457217.8394,   1.0446000000000E+04
2457217.84009,   1.0900000000000E+04
2457217.84078,   1.1091000000000E+04
2457217.84147,   1.0499000000000E+04
2457217.84216,   1.0976000000000E+04
2457217.84284,   1.0788000000000E+04
2457217.84353,   1.0695000000000E+04
2457217.84422,   1.0659000000000E+04
2457217.84491,   1.0410000000000E+04
2457217.8456,   1.0403000000000E+04
2457217.84629,   1.0895000000000E+04
2457217.84698,   1.1124000000000E+04
2457217.84766,   1.0397000000000E+04
2457217.84835,   1.1086000000000E+04
2457217.84904,   1.0937000000000E+04
2457217.84973,   1.0759000000000E+04
2457217.85042,   1.0740000000000E+04
2457217.85111,   1.0782000000000E+04
2457217.8518,   1.0462000000000E+04
2457217.85248,   1.0623000000000E+04
2457217.85317,   1.0545000000000E+04
2457217.85386,   1.0599000000000E+04
2457217.85455,   1.0578000000000E+04
2457217.85524,   1.0633000000000E+04
2457217.85593,   1.1237000000000E+04
2457217.85662,   1.1033000000000E+04
2457217.85731,   1.0949000000000E+04
2457217.85799,   1.0920000000000E+04
2457217.85868,   1.0686000000000E+04
2457217.85937,   1.0796000000000E+04
2457217.86006,   1.1188000000000E+04
2457217.86075,   1.0784000000000E+04
2457217.86144,   1.0741000000000E+04
2457217.86213,   1.0886000000000E+04
2457217.86281,   1.0769000000000E+04
2457217.8635,   1.1646000000000E+04
2457217.86419,   1.1282000000000E+04
2457217.86488,   1.1537000000000E+04
2457217.86557,   1.1472000000000E+04
2457217.86626,   1.1146000000000E+04
2457217.86695,   1.1639000000000E+04
2457217.86764,   1.1747000000000E+04
2457217.86832,   1.1112000000000E+04
2457217.86901,   1.1767000000000E+04
2457217.8697,   1.1795000000000E+04
2457217.87039,   1.1480000000000E+04
2457217.87108,   1.1767000000000E+04
2457217.87177,   1.1805000000000E+04
2457217.87246,   1.1769000000000E+04
2457217.87314,   1.2072000000000E+04
2457217.87383,   1.2102000000000E+04
2457217.87452,   1.2104000000000E+04
2457217.87521,   1.2145000000000E+04
2457217.8759,   1.2379000000000E+04
2457217.87659,   1.1918000000000E+04
2457217.87728,   1.2506000000000E+04
2457217.87797,   1.2266000000000E+04
2457217.87865,   1.2266000000000E+04
2457217.87934,   1.2408000000000E+04
2457217.88003,   1.2612000000000E+04
2457217.88072,   1.2847000000000E+04
2457217.88141,   1.2607000000000E+04
2457217.8821,   1.2865000000000E+04
2457217.88279,   1.2400000000000E+04
2457217.88347,   1.2885000000000E+04
2457217.88416,   1.2288000000000E+04
2457217.88485,   1.2633000000000E+04
2457217.88554,   1.2740000000000E+04
2457217.88623,   1.2800000000000E+04
2457217.88692,   1.2984000000000E+04
2457217.88761,   1.3243000000000E+04
2457217.8883,   1.3357000000000E+04
2457217.88898,   1.2606000000000E+04
2457217.88967,   1.3379000000000E+04
2457217.89036,   1.2848000000000E+04
2457217.89105,   1.3367000000000E+04
2457217.89174,   1.3063000000000E+04
2457217.89243,   1.3171000000000E+04
2457217.89312,   1.3213000000000E+04
2457217.8938,   1.3528000000000E+04
2457217.89449,   1.3008000000000E+04
2457217.89518,   1.3635000000000E+04
2457217.89587,   1.3173000000000E+04
2457217.89656,   1.3232000000000E+04
2457217.89725,   1.3164000000000E+04
2457217.89794,   1.3738000000000E+04
2457217.89862,   1.3441000000000E+04
2457217.89931,   1.3566000000000E+04
2457217.9,   1.3574000000000E+04
2457217.90069,   1.3561000000000E+04
2457217.90138,   1.3826000000000E+04
2457217.90207,   1.3933000000000E+04
2457217.90276,   1.3471000000000E+04
2457217.90345,   1.3970000000000E+04
2457217.90413,   1.4213000000000E+04
2457217.90482,   1.4166000000000E+04
2457217.90551,   1.3777000000000E+04
2457217.9062,   1.4050000000000E+04
2457217.90689,   1.3897000000000E+04
2457217.90758,   1.3819000000000E+04
2457217.90827,   1.3777000000000E+04
2457217.90895,   1.4402000000000E+04
2457217.90964,   1.3721000000000E+04
2457217.91033,   1.4339000000000E+04
2457217.91102,   1.4362000000000E+04
2457217.91171,   1.4252000000000E+04
2457217.9124,   1.4064000000000E+04
2457217.91309,   1.4108000000000E+04
2457217.91378,   1.4205000000000E+04
2457217.91446,   1.4104000000000E+04
2457217.91515,   1.4107000000000E+04
2457217.91584,   1.3918000000000E+04
2457217.91653,   1.4667000000000E+04
2457217.91722,   1.4714000000000E+04
2457217.91791,   1.4247000000000E+04
2457217.9186,   1.4673000000000E+04
2457217.91928,   1.4311000000000E+04
2457217.91997,   1.4568000000000E+04
2457217.92066,   1.4501000000000E+04
2457217.92135,   1.4343000000000E+04
2457217.92204,   1.4399000000000E+04
2457217.92273,   1.4720000000000E+04
2457217.92342,   1.4172000000000E+04
2457217.92411,   1.4860000000000E+04
2457217.92479,   1.5038000000000E+04
2457217.92548,   1.4891000000000E+04
2457217.92617,   1.4642000000000E+04
2457217.92686,   1.4735000000000E+04
2457217.92755,   1.4710000000000E+04
2457217.92824,   1.4491000000000E+04
2457217.92893,   1.4615000000000E+04
2457217.92961,   1.4420000000000E+04
2457217.9303,   1.5077000000000E+04
2457217.93099,   1.4613000000000E+04
2457217.93168,   1.5168000000000E+04
2457217.93237,   1.4606000000000E+04
2457217.93306,   1.4927000000000E+04
2457217.93375,   1.4907000000000E+04
2457217.93444,   1.4963000000000E+04
2457217.93512,   1.4875000000000E+04
2457217.93581,   1.4764000000000E+04
2457217.9365,   1.5349000000000E+04
2457217.93719,   1.5241000000000E+04
2457217.93788,   1.5233000000000E+04
2457217.93857,   1.4674000000000E+04
2457217.93926,   1.5272000000000E+04
2457217.93994,   1.4983000000000E+04
2457217.94063,   1.5014000000000E+04
2457217.94132,   1.5102000000000E+04
2457217.94201,   1.4815000000000E+04
2457217.9427,   1.5002000000000E+04
2457217.94339,   1.5024000000000E+04
2457217.94408,   1.4814000000000E+04
2457217.94477,   1.5044000000000E+04
2457217.94545,   1.5041000000000E+04
2457217.94614,   1.5608000000000E+04
2457217.94683,   1.5160000000000E+04
2457217.94752,   1.5259000000000E+04
2457217.94821,   1.5326000000000E+04
2457217.9489,   1.5201000000000E+04
2457217.94959,   1.5065000000000E+04
2457217.95027,   1.5009000000000E+04
2457217.95096,   1.5613000000000E+04
2457217.95165,   1.5741000000000E+04
2457217.95234,   1.5034000000000E+04
2457217.95303,   1.5650000000000E+04
2457217.95372,   1.5297000000000E+04
2457217.95441,   1.5493000000000E+04
2457217.95509,   1.5488000000000E+04
2457217.95578,   1.5226000000000E+04
2457217.95647,   1.5239000000000E+04
2457217.95716,   1.5267000000000E+04
2457217.95785,   1.5890000000000E+04
2457217.95854,   1.5364000000000E+04
2457217.95923,   1.5319000000000E+04
2457217.95992,   1.5279000000000E+04
2457217.9606,   1.5336000000000E+04
2457217.96129,   1.5527000000000E+04
2457217.96198,   1.5552000000000E+04
2457217.96267,   1.5255000000000E+04
2457217.96336,   1.5387000000000E+04
2457217.96405,   1.5778000000000E+04
2457217.96474,   1.5789000000000E+04
2457217.96542,   1.5790000000000E+04
2457217.96611,   1.5975000000000E+04
2457217.9668,   1.5751000000000E+04
2457217.96749,   1.5570000000000E+04
2457217.96818,   1.5510000000000E+04
2457217.96887,   1.5553000000000E+04
2457217.96956,   1.5335000000000E+04
2457217.97025,   1.5364000000000E+04
2457217.97093,   1.5782000000000E+04
2457217.97162,   1.5446000000000E+04
2457217.97231,   1.5361000000000E+04
2457217.973,   1.5411000000000E+04
2457217.97369,   1.6038000000000E+04
2457217.97438,   1.5517000000000E+04
2457217.97507,   1.5613000000000E+04
2457217.97575,   1.5701000000000E+04
2457217.97644,   1.5410000000000E+04
2457217.97713,   1.5455000000000E+04
2457217.97782,   1.5275000000000E+04
2457217.97851,   1.6013000000000E+04
2457217.9792,   1.5912000000000E+04
2457217.97989,   1.5483000000000E+04
2457217.98058,   1.5428000000000E+04
2457217.98126,   1.5702000000000E+04
2457217.98195,   1.5809000000000E+04
2457217.98264,   1.5206000000000E+04
2457217.98333,   1.5503000000000E+04
2457217.98402,   1.5419000000000E+04
2457217.98471,   1.5238000000000E+04
2457217.9854,   1.5870000000000E+04
2457217.98608,   1.5344000000000E+04
2457217.98677,   1.5452000000000E+04
2457217.98746,   1.5872000000000E+04
2457217.98815,   1.5582000000000E+04
2457217.98884,   1.5738000000000E+04
2457217.98953,   1.5641000000000E+04
2457217.99022,   1.5331000000000E+04
2457217.99091,   1.5406000000000E+04
2457217.99159,   1.5313000000000E+04
2457217.99228,   1.5888000000000E+04
2457217.99297,   1.5449000000000E+04
2457217.99366,   1.5449000000000E+04
2457217.99435,   1.6074000000000E+04
2457217.99504,   1.5528000000000E+04
2457217.99573,   1.5561000000000E+04
2457217.99641,   1.5446000000000E+04
2457217.9971,   1.5329000000000E+04
2457217.99779,   1.5334000000000E+04
2457217.99848,   1.5367000000000E+04
2457217.99917,   1.5337000000000E+04
2457217.99986,   1.5711000000000E+04
2457218.00055,   1.5912000000000E+04
2457218.00123,   1.5741000000000E+04
2457218.00192,   1.5408000000000E+04
2457218.00261,   1.5437000000000E+04
2457218.0033,   1.5453000000000E+04
2457218.00399,   1.5251000000000E+04
2457218.00468,   1.5238000000000E+04
2457218.00537,   1.5109000000000E+04
2457218.00606,   1.5243000000000E+04
2457218.00674,   1.5854000000000E+04
2457218.00743,   1.5823000000000E+04
2457218.00812,   1.5180000000000E+04
2457218.00881,   1.5446000000000E+04
2457218.0095,   1.5385000000000E+04
2457218.01019,   1.5310000000000E+04
2457218.01088,   1.5099000000000E+04
2457218.01156,   1.5189000000000E+04
2457218.01225,   1.5734000000000E+04
2457218.01294,   1.5601000000000E+04
2457218.01363,   1.4917000000000E+04
2457218.01432,   1.5611000000000E+04
2457218.01501,   1.5685000000000E+04
2457218.0157,   1.5342000000000E+04
2457218.01639,   1.5279000000000E+04
2457218.01707,   1.5253000000000E+04
