# Summary of K2 Program GO17042

Title: K2’s Final Look Beyond Neptune

PI: Pal, Andras (Konkoly Observatory)
CoIs: Laszlo Molnar, Csaba Kiss, Otto Hanyecz (Konkoly Observatory), Thomas Muller (Max-Planck-Institut fur extraterrestrische Physik, Garching)



# Targets requested by this program that have been observed (3981)
EPIC ID, RA (J2000) [deg], Dec (J2000) [deg], magnitude, Investigation IDs
200204848, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204849, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204850, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204851, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204852, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204853, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204854, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204855, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204856, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204857, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204858, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204859, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204860, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204861, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204862, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204863, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204864, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204865, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204866, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204867, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204868, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204869, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204870, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204871, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204872, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204873, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204874, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204875, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204876, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204877, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204878, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204879, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204880, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204881, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204882, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204883, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204884, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204885, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204886, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204887, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204888, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204889, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204890, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204891, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204892, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204893, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204894, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204895, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204896, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204897, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204898, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204899, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204900, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204901, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204902, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204903, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204904, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204905, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204906, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204907, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204908, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204909, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204910, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204911, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204912, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204913, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204914, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204915, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204916, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204917, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204918, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204919, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204920, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204921, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204922, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204923, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204924, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204925, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204926, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204927, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204928, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204929, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204930, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204931, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204932, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204933, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204934, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204935, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204936, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204937, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204938, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204939, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204940, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204941, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204942, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204943, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204944, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204945, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204946, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204947, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204948, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204949, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204950, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204951, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204952, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204953, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204954, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204955, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204956, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204957, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204958, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
