#Custom ID, type, EPIC ID, RA, Dec, target name
200174294,5,,,,Asteroid.Trojan.116567
200174295,5,,,,Asteroid.Trojan.116567
200174296,5,,,,Asteroid.Trojan.116567
200174297,5,,,,Asteroid.Trojan.116567
200174298,5,,,,Asteroid.Trojan.116567
200174299,5,,,,Asteroid.Trojan.116567
200174300,5,,,,Asteroid.Trojan.116567
200174301,5,,,,Asteroid.Trojan.116567
200174302,5,,,,Asteroid.Trojan.116567
200174303,5,,,,Asteroid.Trojan.116567
200174304,5,,,,Asteroid.Trojan.116567
200174305,5,,,,Asteroid.Trojan.116567
200174306,5,,,,Asteroid.Trojan.116567
200174307,5,,,,Asteroid.Trojan.116567
200174308,5,,,,Asteroid.Trojan.116567
200174309,5,,,,Asteroid.Trojan.116567
200174310,5,,,,Asteroid.Trojan.116567
200174311,5,,,,Asteroid.Trojan.116567
200174312,5,,,,Asteroid.Trojan.116567
200174313,5,,,,Asteroid.Trojan.116567
200174314,5,,,,Asteroid.Trojan.116567
200174315,5,,,,Asteroid.Trojan.116567
200174316,5,,,,Asteroid.Trojan.116567
200174317,5,,,,Asteroid.Trojan.116567
200174318,5,,,,Asteroid.Trojan.116567
200174319,5,,,,Asteroid.Trojan.116567
200174320,5,,,,Asteroid.Trojan.116567
200174321,5,,,,Asteroid.Trojan.116567
200174322,5,,,,Asteroid.Trojan.116567
200174323,5,,,,Asteroid.Trojan.116567
200174324,5,,,,Asteroid.Trojan.116567
200174325,5,,,,Asteroid.Trojan.116567
200174326,5,,,,Asteroid.Trojan.116567
200174327,5,,,,Asteroid.Trojan.116567
200174328,5,,,,Asteroid.Trojan.116567
200174329,5,,,,Asteroid.Trojan.116567
200174330,5,,,,Asteroid.Trojan.116567
200174331,5,,,,Asteroid.Trojan.116567
200174332,5,,,,Asteroid.Trojan.116567
200174333,5,,,,Asteroid.Trojan.116567
200174334,5,,,,Asteroid.Trojan.116567
200174335,5,,,,Asteroid.Trojan.116567
200174336,5,,,,Asteroid.Trojan.116567
200174337,5,,,,Asteroid.Trojan.116567
200174338,5,,,,Asteroid.Trojan.116567
200174339,5,,,,Asteroid.Trojan.116567
200174340,5,,,,Asteroid.Trojan.116567
200174341,5,,,,Asteroid.Trojan.116567
200174342,5,,,,Asteroid.Trojan.116567
200174343,5,,,,Asteroid.Trojan.116567
200174344,5,,,,Asteroid.Trojan.116567
200174345,5,,,,Asteroid.Trojan.116567
200174346,5,,,,Asteroid.Trojan.116567
200174347,5,,,,Asteroid.Trojan.116567
200174348,5,,,,Asteroid.Trojan.116567
200174349,5,,,,Asteroid.Trojan.116567
200174350,5,,,,Asteroid.Trojan.116567
200174351,5,,,,Asteroid.Trojan.116567
200174352,5,,,,Asteroid.Trojan.116567
200174353,5,,,,Asteroid.Trojan.116567
200174354,5,,,,Asteroid.Trojan.116567
200174355,5,,,,Asteroid.Trojan.116567
200174356,5,,,,Asteroid.Trojan.116567
200174357,5,,,,Asteroid.Trojan.116567
200174358,5,,,,Asteroid.Trojan.116567
200174359,5,,,,Asteroid.Trojan.116567
200174360,5,,,,Asteroid.Trojan.116567
200174361,5,,,,Asteroid.Trojan.116567
200174362,5,,,,Asteroid.Trojan.116567
200174363,5,,,,Asteroid.Trojan.116567
200174364,5,,,,Asteroid.Trojan.116567
200174365,5,,,,Asteroid.Trojan.116567
200174366,5,,,,Asteroid.Trojan.116567
200174367,5,,,,Asteroid.Trojan.116567
200174368,5,,,,Asteroid.Trojan.116567
200174369,5,,,,Asteroid.Trojan.116567
200174370,5,,,,Asteroid.Trojan.116567
200174371,5,,,,Asteroid.Trojan.116567
200174372,5,,,,Asteroid.Trojan.116567
200174373,5,,,,Asteroid.Trojan.116567
200174374,5,,,,Asteroid.Trojan.116567
200174375,5,,,,Asteroid.Trojan.116567
200174376,5,,,,Asteroid.Trojan.116567
200174377,5,,,,Asteroid.Trojan.116567
200174378,5,,,,Asteroid.Trojan.116567
200174379,5,,,,Asteroid.Trojan.116567
200174380,5,,,,Asteroid.Trojan.116567
200174381,5,,,,Asteroid.Trojan.116567
200174382,5,,,,Asteroid.Trojan.116567
200174383,5,,,,Asteroid.Trojan.116567
200174384,5,,,,Asteroid.Trojan.116567
200174385,5,,,,Asteroid.Trojan.116567
200174386,5,,,,Asteroid.Trojan.116567
200174387,5,,,,Asteroid.Trojan.116567
200174388,5,,,,Asteroid.Trojan.116567
200174389,5,,,,Asteroid.Trojan.116567
200174390,5,,,,Asteroid.Trojan.116567
200174391,5,,,,Asteroid.Trojan.116567
200174392,5,,,,Asteroid.Hilda.117113
200174393,5,,,,Asteroid.Hilda.117113
200174394,5,,,,Asteroid.Hilda.117113
200174395,5,,,,Asteroid.Hilda.117113
200174396,5,,,,Asteroid.Hilda.117113
200174397,5,,,,Asteroid.Hilda.117113
200174398,5,,,,Asteroid.Hilda.117113
200174399,5,,,,Asteroid.Hilda.117113
200174400,5,,,,Asteroid.Hilda.117113
200174401,5,,,,Asteroid.Hilda.117113
200174402,5,,,,Asteroid.Hilda.117113
200174403,5,,,,Asteroid.Hilda.117113
200174404,5,,,,Asteroid.Hilda.117113
200174405,5,,,,Asteroid.Hilda.117113
200174406,5,,,,Asteroid.Hilda.117113
200174407,5,,,,Asteroid.Hilda.117113
200174408,5,,,,Asteroid.Hilda.117113
200174409,5,,,,Asteroid.Hilda.117113
200174410,5,,,,Asteroid.Hilda.117113
200174411,5,,,,Asteroid.Hilda.117113
200174412,5,,,,Asteroid.Hilda.117113
200174413,5,,,,Asteroid.Hilda.117113
200174414,5,,,,Asteroid.Hilda.117113
200174415,5,,,,Asteroid.Hilda.117113
200174416,5,,,,Asteroid.Hilda.117113
200174417,5,,,,Asteroid.Hilda.117113
200174418,5,,,,Asteroid.Hilda.117113
200174419,5,,,,Asteroid.Hilda.117113
200174420,5,,,,Asteroid.Hilda.117113
200174421,5,,,,Asteroid.Hilda.117113
200174422,5,,,,Asteroid.Hilda.117113
200174423,5,,,,Asteroid.Hilda.117113
200174424,5,,,,Asteroid.Hilda.117113
200174425,5,,,,Asteroid.Hilda.117113
200174426,5,,,,Asteroid.Hilda.117113
200174427,5,,,,Asteroid.Hilda.117113
200174428,5,,,,Asteroid.Hilda.117113
