EPIC ID, RA (J2000) [deg], Dec (J2000) [deg], magnitude, Investigation IDs
219262879, 289.4267883, -17.1633682, 17.204, GO7035_LC
219264535, 288.3275757, -17.1595993, 18.56, GO7035_LC
219265270, 288.5673523, -17.1578732, 12.777, GO7086_LC|GO7035_LC|GO7030_LC
219265626, 288.4992065, -17.1570511, 12.758, GO7035_LC|GO7084_LC
219265704, 289.9004211, -17.1568241, 17.613, GO7035_LC
219266954, 288.6213989, -17.1540432, 17.5, GO7035_LC
219267237, 288.5441589, -17.1533585, 12.689, GO7035_LC
219268338, 289.8472595, -17.1508274, 18.378, GO7035_LC
219268670, 288.6949463, -17.150135, 14.481, GO7035_LC
219268755, 289.4579163, -17.1499634, 17.355, GO7035_LC
219270204, 288.5238342, -17.1464767, 13.565, GO7035_LC
219272008, 289.4316711, -17.1422901, 17.25, GO7035_LC
219273189, 289.0993042, -17.1395416, 13.084, GO7035_LC
219275508, 288.8236694, -17.134304, 13.488, GO7035_LC
219275512, 288.9964294, -17.1342926, 11.822, GO7086_LC|GO7035_LC|GO7030_LC|GO7087_LC|GO7028_LC|GO7056_LC
219276784, 289.3616943, -17.1314201, 12.749, GO7035_LC
219279483, 289.1352539, -17.1254387, 18.27, GO7035_LC
219280168, 288.4058838, -17.1239529, 13.257, GO7035_LC|GO7030_LC|GO7056_LC
219280381, 289.3101501, -17.1234875, 13.664, GO7035_LC
219283637, 289.0221558, -17.1159096, 14.107, GO7035_LC
219285521, 288.9428711, -17.1116009, 14.247, GO7035_LC
219286003, 288.4646301, -17.1104546, 13.497, GO7035_LC
219287360, 288.5781555, -17.1074276, 17.411, GO7035_LC
219287376, 288.4941101, -17.107378, 17.78, GO7035_LC
219287548, 289.3280945, -17.1070004, 13.645, GO7035_LC
219293773, 288.1954346, -17.0925045, 18.236, GO7035_LC
219294646, 289.3547974, -17.0904255, 11.149, GO7035_LC|GO7087_LC|GO7030_LC
219295170, 289.045166, -17.0891666, 14.11, GO7035_LC
219296218, 288.8024597, -17.0867252, 10.911, GO7035_LC|GO7016_LC|GO7087_LC|GO7056_LC|GO7030_LC
219296488, 289.769165, -17.0860977, 15.105, GO7035_LC
219296525, 288.6055908, -17.0859871, 13.767, GO7035_LC
219296766, 289.1468811, -17.0854435, 10.535, GO7035_LC|GO7016_LC|GO7087_LC|GO7056_LC|GO7030_LC
219297072, 289.1019287, -17.0847111, 17.893, GO7035_LC
219297228, 288.8337402, -17.0843906, 13.162, GO7035_LC
219298753, 288.2290344, -17.0808449, 16.114, GO7035_LC
219299368, 289.7940979, -17.0794163, 17.978, GO7035_LC
219300646, 289.6776428, -17.0765095, 18.153, GO7035_LC
219301051, 289.9047852, -17.0755272, 14.536, GO7035_LC
219301444, 289.3475647, -17.074646, 13.972, GO7035_LC
219301862, 289.6212463, -17.0736217, 17.656, GO7035_LC
219302572, 289.2168274, -17.0719376, 13.473, GO7035_LC
219303461, 288.6129456, -17.0698586, 16.524, GO7035_LC
219303488, 289.1861877, -17.0698013, 12.89, GO7035_LC|GO7056_LC
219305275, 288.8367615, -17.0655918, 12.491, GO7035_LC|GO7030_LC
219306155, 289.4072266, -17.0635643, 17.827, GO7035_LC
219306354, 289.3627625, -17.0631294, 12.927, GO7086_LC|GO7035_LC
219307192, 288.2218628, -17.0612011, 15.211, GO7035_LC
219307424, 289.1153564, -17.0606995, 13.152, GO7035_LC
219308503, 289.8860474, -17.0581837, 17.034, GO7035_LC
219309050, 289.3943481, -17.0569267, 16.71, GO7035_LC
219310397, 289.2642822, -17.0538273, 8.175, GO7035_LC|GO7016_LC|GO7056_LC
219313485, 289.4446716, -17.0466995, 17.092, GO7035_LC
219314003, 288.1469116, -17.0454636, 17.111, GO7035_LC
219314371, 289.008667, -17.0445938, 11.999, GO7035_LC|GO7030_LC|GO7087_LC|GO7028_LC
219315832, 288.6940613, -17.0412254, 14.301, GO7035_LC
219316493, 288.9716797, -17.0396805, 14.3, GO7035_LC
219317087, 288.9194336, -17.0383472, 13.966, GO7035_LC
219317665, 289.228241, -17.0369339, 10.424, GO7035_LC|GO7016_LC|GO7087_LC|GO7056_LC|GO7030_LC|GO7035_SC
219321875, 288.9985046, -17.027277, 13.474, GO7035_LC
219322869, 288.7507019, -17.0250263, 12.127, GO7035_LC
219324024, 289.2128296, -17.022274, 12.405, GO7035_LC|GO7030_LC
219327704, 289.6123657, -17.0137386, 10.958, GO7086_LC|GO7035_LC|GO7087_LC|GO7028_LC|GO7056_LC|GO7030_LC
219330454, 289.3238525, -17.0073643, 14.307, GO7035_LC
219331767, 288.8599548, -17.0044155, 10.151, GO7035_LC|GO7016_LC|GO7087_LC|GO7028_LC|GO7056_LC|GO7030_LC
219333882, 289.397583, -16.9994698, 13.557, GO7035_LC|GO7056_LC
219334785, 289.5101013, -16.9972839, 18.107, GO7035_LC
219335553, 288.0500183, -16.9955158, 16.456, GO7035_LC
219339811, 288.2313843, -16.9857235, 17.473, GO7035_LC
219341906, 289.8905334, -16.9809666, 9.738, GO7035_LC|GO7016_LC|GO7087_LC|GO7056_LC|GO7030_LC|GO7035_SC
219342005, 289.2334595, -16.9807453, 13.353, GO7035_LC|GO7084_LC
219342033, 289.0463562, -16.9806938, 13.981, GO7035_LC
219346771, 289.2658997, -16.9695873, 14.573, GO7035_LC|GO7056_LC
219346901, 289.4845276, -16.9693336, 18.373, GO7035_LC
219347013, 288.9671631, -16.9690304, 13.619, GO7035_LC|GO7084_LC
219348224, 288.9163513, -16.9662113, 15.146, GO7035_LC
219348393, 288.2531433, -16.9658051, 14.215, GO7035_LC
219348600, 288.8607178, -16.9653702, 17.924, GO7035_LC
219348682, 289.5540466, -16.9651489, 16.09, GO7035_LC
219350938, 288.8724365, -16.9598522, 13.611, GO7035_LC
219352105, 288.9629517, -16.9570255, 17.751, GO7035_LC
219352216, 288.554657, -16.9567795, 17.283, GO7035_LC
219352720, 288.8886414, -16.9555702, 17.022, GO7035_LC
219353111, 288.2570801, -16.9546242, 16.443, GO7035_LC
219353203, 289.3791809, -16.9544392, 16.161, GO7035_LC
219356336, 289.5081787, -16.9472008, 17.22, GO7035_LC
219358294, 289.3210449, -16.9426765, 12.205, GO7035_LC|GO7030_LC
219359014, 289.1107483, -16.9410248, 14.035, GO7035_LC
219362154, 289.604187, -16.9335556, 13.852, GO7035_LC
219362468, 288.6275024, -16.9327984, 13.53, GO7035_LC
219364586, 289.336853, -16.9277058, 12.769, GO7035_LC
219365661, 289.6849365, -16.9251671, 13.321, GO7035_LC
219366731, 289.1582031, -16.9226856, 12.51, GO7035_LC|GO7030_LC|GO7056_LC
219368292, 289.5184021, -16.9188709, 13.977, GO7035_LC
219368496, 287.8926086, -16.9184647, 14.528, GO7035_LC
219368810, 289.1761475, -16.9177094, 13.939, GO7035_LC
219370908, 289.2308655, -16.9126663, 12.945, GO7035_LC
219372857, 289.5016174, -16.9080677, 15.945, GO7035_LC
219373500, 289.0619507, -16.9065514, 12.581, GO7035_LC
219373595, 287.3303528, -16.9063492, 12.935, GO7035_LC
219373920, 289.5351257, -16.9056053, 13.934, GO7035_LC
219374691, 288.2083435, -16.9037094, 12.658, GO7035_LC|GO7030_LC
219376421, 289.2936707, -16.8997955, 17.365, GO7035_LC
219376858, 288.58255, -16.8987808, 13.858, GO7035_LC
219376955, 288.6632385, -16.8985596, 13.703, GO7035_LC
219378455, 288.1859741, -16.8950195, 11.577, GO7035_LC|GO7030_LC
219378863, 288.5950012, -16.8940659, 13.525, GO7035_LC
219379422, 288.422699, -16.8927174, 17.851, GO7035_LC
219379483, 287.9138794, -16.8925457, 14.049, GO7035_LC
219379881, 289.5502625, -16.8915691, 13.959, GO7035_LC
219380174, 287.9020386, -16.8908443, 13.954, GO7035_LC
219381492, 289.6422729, -16.8875923, 17.911, GO7035_LC
219381706, 288.4060974, -16.8871059, 12.566, GO7035_LC
219383451, 288.1535034, -16.8829422, 18.101, GO7035_LC
219384141, 288.769165, -16.8813171, 13.334, GO7035_LC|GO7030_LC|GO7056_LC
219384730, 288.652832, -16.8799152, 14.116, GO7035_LC
219386608, 289.6807556, -16.875412, 13.912, GO7035_LC
