Mars ghost image path in C12
This file created at 24-Jul-2017 14:14:21 by J. Van Cleve K2 Science Office
FFI mid-time 01-Feb-2017 10:11:33 Z MJD 57785.42469
FFI ghost RA  350.36440 DEC   -6.86951 Mag  -0.120 m  18 o   2 r  375.6 c  505.8
Location of Mars ghost in each Cadence for which Mars in within 2 degrees of FOV, mod  = -1 means not on silicon
Note Mars ghost will cast straylight even if ghost is not on silicon.  Magnitude is for direct image 
RCI    |Calendar |MJD     |Ra       |Dec    |V-Mag |Mod   |Out   |Row  |Col
 1385|13-Jan-2017 03:38:52 Z|57766.15199| 360.16853|  -1.92690| -0.549| -1|  3|  18.5|  10.5
 1386|13-Jan-2017 04:08:18 Z|57766.17243| 360.15880|  -1.93209| -0.548| -1|  3|  18.5|  10.5
 1387|13-Jan-2017 04:37:43 Z|57766.19286| 360.14906|  -1.93727| -0.547| -1|  3|  18.5|  10.5
 1388|13-Jan-2017 05:07:08 Z|57766.21329| 360.13932|  -1.94246| -0.546| -1|  3|  18.5|  10.5
 1389|13-Jan-2017 05:36:34 Z|57766.23373| 360.12958|  -1.94765| -0.546| -1|  3|  18.5|  10.5
 1390|13-Jan-2017 06:05:59 Z|57766.25416| 360.11985|  -1.95284| -0.545| -1|  3|  18.5|  10.5
 1391|13-Jan-2017 06:35:25 Z|57766.27459| 360.11011|  -1.95802| -0.544| -1|  3|  18.5|  10.5
 1392|13-Jan-2017 07:04:50 Z|57766.29503| 360.10037|  -1.96321| -0.543| -1|  3|  18.5|  10.5
 1393|13-Jan-2017 07:34:16 Z|57766.31546| 360.09063|  -1.96840| -0.542| -1|  3|  18.5|  10.5
 1394|13-Jan-2017 08:03:41 Z|57766.33589| 360.08089|  -1.97359| -0.541| -1|  3|  18.5|  10.5
 1395|13-Jan-2017 08:33:07 Z|57766.35633| 360.07115|  -1.97877| -0.541| -1|  3|  18.5|  10.5
 1396|13-Jan-2017 09:02:32 Z|57766.37676| 360.06140|  -1.98396| -0.540| -1|  3|  18.5|  10.5
 1397|13-Jan-2017 09:31:58 Z|57766.39720| 360.05165|  -1.98915| -0.540| -1|  3|  18.5|  10.5
 1398|13-Jan-2017 10:01:23 Z|57766.41763| 360.04189|  -1.99434| -0.540| -1|  3|  18.5|  10.5
 1399|13-Jan-2017 10:30:49 Z|57766.43806| 360.03213|  -1.99954| -0.540| -1|  3|  18.5|  10.5
 1400|13-Jan-2017 11:00:14 Z|57766.45850| 360.02237|  -2.00473| -0.540| -1|  3|  18.5|  10.5
 1401|13-Jan-2017 11:29:40 Z|57766.47893| 360.01262|  -2.00992| -0.540| -1|  3|  18.5|  10.5
 1402|13-Jan-2017 11:59:05 Z|57766.49936| 360.00286|  -2.01511| -0.540| -1|  3|  18.5|  10.5
 1403|13-Jan-2017 12:28:30 Z|57766.51980| 359.99310|  -2.02030| -0.540| -1|  3|  18.5|  10.5
 1404|13-Jan-2017 12:57:56 Z|57766.54023| 359.98334|  -2.02549| -0.540| -1|  3|  18.5|  10.5
 1405|13-Jan-2017 13:27:21 Z|57766.56066| 359.97358|  -2.03068| -0.540| -1|  3|  18.5|  10.5
 1406|13-Jan-2017 13:56:47 Z|57766.58110| 359.96382|  -2.03587| -0.540| -1|  3|  18.5|  10.5
 1407|13-Jan-2017 14:26:12 Z|57766.60153| 359.95406|  -2.04106| -0.540| -1|  3|  18.5|  10.5
 1408|13-Jan-2017 14:55:38 Z|57766.62196| 359.94430|  -2.04625| -0.540| -1|  3|  18.5|  10.5
 1409|13-Jan-2017 15:25:03 Z|57766.64240| 359.93453|  -2.05144| -0.539| -1|  3|  18.5|  10.5
 1410|13-Jan-2017 15:54:29 Z|57766.66283| 359.92475|  -2.05664| -0.538| -1|  3|  18.5|  10.5
 1411|13-Jan-2017 16:23:54 Z|57766.68327| 359.91497|  -2.06183| -0.538| -1|  3|  18.5|  10.5
 1412|13-Jan-2017 16:53:20 Z|57766.70370| 359.90520|  -2.06703| -0.537| -1|  3|  18.5|  10.5
 1413|13-Jan-2017 17:22:45 Z|57766.72413| 359.89542|  -2.07222| -0.536| -1|  3|  18.5|  10.5
 1414|13-Jan-2017 17:52:11 Z|57766.74457| 359.88564|  -2.07741| -0.535| -1|  3|  18.5|  10.5
 1415|13-Jan-2017 18:21:36 Z|57766.76500| 359.87587|  -2.08260| -0.534| -1|  3|  18.5|  10.5
 1416|13-Jan-2017 18:51:01 Z|57766.78543| 359.86609|  -2.08780| -0.533| -1|  3|  18.5|  10.5
 1417|13-Jan-2017 19:20:27 Z|57766.80587| 359.85631|  -2.09299| -0.533| -1|  3|  18.5|  10.5
 1418|13-Jan-2017 19:49:52 Z|57766.82630| 359.84653|  -2.09818| -0.532| -1|  3|  18.5|  10.5
 1419|13-Jan-2017 20:19:18 Z|57766.84673| 359.83675|  -2.10337| -0.531| -1|  3|  18.5|  10.5
 1420|13-Jan-2017 20:48:43 Z|57766.86717| 359.82697|  -2.10856| -0.530| -1|  3|  18.5|  10.5
 1421|13-Jan-2017 21:18:09 Z|57766.88760| 359.81718|  -2.11376| -0.529| -1|  3|  18.5|  10.5
 1422|13-Jan-2017 21:47:34 Z|57766.90804| 359.80739|  -2.11896| -0.529| -1|  3|  18.5|  10.5
 1423|13-Jan-2017 22:17:00 Z|57766.92847| 359.79759|  -2.12416| -0.528| -1|  3|  18.5|  10.5
 1424|13-Jan-2017 22:46:25 Z|57766.94890| 359.78780|  -2.12935| -0.527| -1|  3|  18.5|  10.5
 1425|13-Jan-2017 23:15:51 Z|57766.96934| 359.77800|  -2.13455| -0.526| -1|  3|  18.5|  10.5
 1426|13-Jan-2017 23:45:16 Z|57766.98977| 359.76820|  -2.13975| -0.525| -1|  3|  18.5|  10.5
 1427|14-Jan-2017 00:14:42 Z|57767.01020| 359.75841|  -2.14494| -0.524| -1|  3|  18.5|  10.5
 1428|14-Jan-2017 00:44:07 Z|57767.03064| 359.74861|  -2.15014| -0.524| -1|  3|  18.5|  10.5
 1429|14-Jan-2017 01:13:32 Z|57767.05107| 359.73881|  -2.15534| -0.523| -1|  3|  18.5|  10.5
 1430|14-Jan-2017 01:42:58 Z|57767.07150| 359.72902|  -2.16053| -0.522| -1|  3|  18.5|  10.5
 1431|14-Jan-2017 02:12:23 Z|57767.09194| 359.71922|  -2.16573| -0.521| -1|  3|  18.5|  10.5
 1432|14-Jan-2017 02:41:49 Z|57767.11237| 359.70942|  -2.17092| -0.520| -1|  3|  18.5|  10.5
 1433|14-Jan-2017 03:11:14 Z|57767.13280| 359.69961|  -2.17612| -0.520| -1|  3|  18.5|  10.5
 1434|14-Jan-2017 03:40:40 Z|57767.15324| 359.68980|  -2.18132| -0.520| -1|  3|  18.5|  10.5
 1435|14-Jan-2017 04:10:05 Z|57767.17367| 359.67999|  -2.18652| -0.520| -1|  3|  18.5|  10.5
 1436|14-Jan-2017 04:39:31 Z|57767.19411| 359.67017|  -2.19172| -0.520| -1|  3|  18.5|  10.5
 1437|14-Jan-2017 05:08:56 Z|57767.21454| 359.66036|  -2.19692| -0.520| -1|  3|  18.5|  10.5
 1438|14-Jan-2017 05:38:22 Z|57767.23497| 359.65054|  -2.20212| -0.520| -1|  3|  18.5|  10.5
 1439|14-Jan-2017 06:07:47 Z|57767.25541| 359.64073|  -2.20732| -0.520| -1|  3|  18.5|  10.5
 1440|14-Jan-2017 06:37:13 Z|57767.27584| 359.63091|  -2.21251| -0.520| -1|  3|  18.5|  10.5
 1441|14-Jan-2017 07:06:38 Z|57767.29627| 359.62109|  -2.21771| -0.520| -1|  3|  18.5|  10.5
 1442|14-Jan-2017 07:36:04 Z|57767.31671| 359.61128|  -2.22291| -0.520| -1|  3|  18.5|  10.5
 1443|14-Jan-2017 08:05:29 Z|57767.33714| 359.60146|  -2.22811| -0.520| -1|  3|  18.5|  10.5
 1444|14-Jan-2017 08:34:54 Z|57767.35757| 359.59164|  -2.23330| -0.520| -1|  3|  18.5|  10.5
 1445|14-Jan-2017 09:04:20 Z|57767.37801| 359.58182|  -2.23850| -0.520| -1|  3|  18.5|  10.5
 1446|14-Jan-2017 09:33:45 Z|57767.39844| 359.57199|  -2.24371| -0.519| -1|  3|  18.5|  10.5
 1447|14-Jan-2017 10:03:11 Z|57767.41888| 359.56216|  -2.24891| -0.518| -1|  3|  18.5|  10.5
 1448|14-Jan-2017 10:32:36 Z|57767.43931| 359.55232|  -2.25411| -0.517| -1|  3|  18.5|  10.5
 1449|14-Jan-2017 11:02:02 Z|57767.45974| 359.54249|  -2.25931| -0.516| -1|  3|  18.5|  10.5
 1450|14-Jan-2017 11:31:27 Z|57767.48018| 359.53266|  -2.26452| -0.516| -1|  3|  18.5|  10.5
 1451|14-Jan-2017 12:00:53 Z|57767.50061| 359.52282|  -2.26972| -0.515| -1|  3|  18.5|  10.5
 1452|14-Jan-2017 12:30:18 Z|57767.52104| 359.51299|  -2.27492| -0.514| -1|  3|  18.5|  10.5
 1453|14-Jan-2017 12:59:44 Z|57767.54148| 359.50316|  -2.28012| -0.513| -1|  3|  18.5|  10.5
 1454|14-Jan-2017 13:29:09 Z|57767.56191| 359.49332|  -2.28532| -0.512| -1|  3|  18.5|  10.5
 1455|14-Jan-2017 13:58:35 Z|57767.58234| 359.48349|  -2.29052| -0.512| -1|  3|  18.5|  10.5
 1456|14-Jan-2017 14:28:00 Z|57767.60278| 359.47365|  -2.29572| -0.511| -1|  3|  18.5|  10.5
 1457|14-Jan-2017 14:57:25 Z|57767.62321| 359.46381|  -2.30092| -0.510| -1|  3|  18.5|  10.5
 1458|14-Jan-2017 15:26:51 Z|57767.64364| 359.45396|  -2.30613| -0.510| -1|  3|  18.5|  10.5
 1459|14-Jan-2017 15:56:16 Z|57767.66408| 359.44411|  -2.31133| -0.510| -1|  3|  18.5|  10.5
 1460|14-Jan-2017 16:25:42 Z|57767.68451| 359.43426|  -2.31654| -0.510| -1|  3|  18.5|  10.5
 1461|14-Jan-2017 16:55:07 Z|57767.70495| 359.42441|  -2.32174| -0.510| -1|  3|  18.5|  10.5
 1462|14-Jan-2017 17:24:33 Z|57767.72538| 359.41455|  -2.32694| -0.510| -1|  3|  18.5|  10.5
 1463|14-Jan-2017 17:53:58 Z|57767.74581| 359.40470|  -2.33215| -0.510| -1|  3|  18.5|  10.5
 1464|14-Jan-2017 18:23:24 Z|57767.76625| 359.39485|  -2.33735| -0.510| -1|  3|  18.5|  10.5
 1465|14-Jan-2017 18:52:49 Z|57767.78668| 359.38500|  -2.34255| -0.510| -1|  3|  18.5|  10.5
 1466|14-Jan-2017 19:22:15 Z|57767.80711| 359.37514|  -2.34776| -0.510| -1|  3|  18.5|  10.5
 1467|14-Jan-2017 19:51:40 Z|57767.82755| 359.36529|  -2.35296| -0.510| -1|  3|  18.5|  10.5
 1468|14-Jan-2017 20:21:06 Z|57767.84798| 359.35543|  -2.35816| -0.510| -1|  3|  18.5|  10.5
 1469|14-Jan-2017 20:50:31 Z|57767.86841| 359.34558|  -2.36336| -0.510| -1|  3|  18.5|  10.5
 1470|14-Jan-2017 21:19:56 Z|57767.88885| 359.33571|  -2.36857| -0.509| -1|  3|  18.5|  10.5
 1471|14-Jan-2017 21:49:22 Z|57767.90928| 359.32584|  -2.37378| -0.509| -1|  3|  18.5|  10.5
 1472|14-Jan-2017 22:18:47 Z|57767.92972| 359.31597|  -2.37899| -0.508| -1|  3|  18.5|  10.5
 1473|14-Jan-2017 22:48:13 Z|57767.95015| 359.30610|  -2.38419| -0.507| -1|  3|  18.5|  10.5
 1474|14-Jan-2017 23:17:38 Z|57767.97058| 359.29623|  -2.38940| -0.506| -1|  3|  18.5|  10.5
 1475|14-Jan-2017 23:47:04 Z|57767.99102| 359.28636|  -2.39461| -0.505| -1|  3|  18.5|  10.5
 1476|15-Jan-2017 00:16:29 Z|57768.01145| 359.27649|  -2.39981| -0.504| -1|  3|  18.5|  10.5
 1477|15-Jan-2017 00:45:55 Z|57768.03188| 359.26662|  -2.40502| -0.504| -1|  3|  18.5|  10.5
 1478|15-Jan-2017 01:15:20 Z|57768.05232| 359.25675|  -2.41023| -0.503| -1|  3|  18.5|  10.5
 1479|15-Jan-2017 01:44:46 Z|57768.07275| 359.24687|  -2.41543| -0.502| -1|  3|  18.5|  10.5
 1480|15-Jan-2017 02:14:11 Z|57768.09318| 359.23700|  -2.42064| -0.501| -1|  3|  18.5|  10.5
 1481|15-Jan-2017 02:43:37 Z|57768.11362| 359.22713|  -2.42584| -0.500| -1|  3|  18.5|  10.5
 1482|15-Jan-2017 03:13:02 Z|57768.13405| 359.21725|  -2.43105| -0.500| -1|  3|  18.5|  10.5
 1483|15-Jan-2017 03:42:27 Z|57768.15448| 359.20736|  -2.43626| -0.499| -1|  3|  18.5|  10.5
 1484|15-Jan-2017 04:11:53 Z|57768.17492| 359.19747|  -2.44147| -0.498| -1|  3|  18.5|  10.5
 1485|15-Jan-2017 04:41:18 Z|57768.19535| 359.18758|  -2.44668| -0.497| -1|  3|  18.5|  10.5
 1486|15-Jan-2017 05:10:44 Z|57768.21579| 359.17769|  -2.45189| -0.496| -1|  3|  18.5|  10.5
 1487|15-Jan-2017 05:40:09 Z|57768.23622| 359.16780|  -2.45710| -0.495| -1|  3|  18.5|  10.5
 1488|15-Jan-2017 06:09:35 Z|57768.25665| 359.15791|  -2.46231| -0.495| -1|  3|  18.5|  10.5
 1489|15-Jan-2017 06:39:00 Z|57768.27709| 359.14802|  -2.46752| -0.494| -1|  3|  18.5|  10.5
 1490|15-Jan-2017 07:08:26 Z|57768.29752| 359.13813|  -2.47272| -0.493| -1|  3|  18.5|  10.5
 1491|15-Jan-2017 07:37:51 Z|57768.31795| 359.12824|  -2.47793| -0.492| -1|  3|  18.5|  10.5
 1492|15-Jan-2017 08:07:17 Z|57768.33839| 359.11834|  -2.48314| -0.491| -1|  3|  18.5|  10.5
 1493|15-Jan-2017 08:36:42 Z|57768.35882| 359.10845|  -2.48835| -0.491| -1|  3|  18.5|  10.5
 1494|15-Jan-2017 09:06:08 Z|57768.37925| 359.09855|  -2.49356| -0.490| -1|  3|  18.5|  10.5
 1495|15-Jan-2017 09:35:33 Z|57768.39969| 359.08865|  -2.49877| -0.490| -1|  3|  18.5|  10.5
 1496|15-Jan-2017 10:04:59 Z|57768.42012| 359.07874|  -2.50398| -0.490| -1|  3|  18.5|  10.5
 1497|15-Jan-2017 10:34:24 Z|57768.44056| 359.06884|  -2.50919| -0.490| -1|  3|  18.5|  10.5
 1498|15-Jan-2017 11:03:49 Z|57768.46099| 359.05893|  -2.51441| -0.490| -1|  3|  18.5|  10.5
 1499|15-Jan-2017 11:33:15 Z|57768.48142| 359.04902|  -2.51962| -0.490| -1|  3|  18.5|  10.5
 1500|15-Jan-2017 12:02:40 Z|57768.50186| 359.03911|  -2.52483| -0.490| -1|  3|  18.5|  10.5
 1501|15-Jan-2017 12:32:06 Z|57768.52229| 359.02920|  -2.53004| -0.490| -1|  3|  18.5|  10.5
 1502|15-Jan-2017 13:01:31 Z|57768.54272| 359.01930|  -2.53525| -0.490| -1|  3|  18.5|  10.5
 1503|15-Jan-2017 13:30:57 Z|57768.56316| 359.00939|  -2.54046| -0.490| -1|  3|  18.5|  10.5
 1504|15-Jan-2017 14:00:22 Z|57768.58359| 358.99948|  -2.54567| -0.490| -1|  3|  18.5|  10.5
 1505|15-Jan-2017 14:29:48 Z|57768.60402| 358.98957|  -2.55088| -0.490| -1|  3|  18.5|  10.5
 1506|15-Jan-2017 14:59:13 Z|57768.62446| 358.97966|  -2.55609| -0.490| -1|  3|  18.5|  10.5
 1507|15-Jan-2017 15:28:39 Z|57768.64489| 358.96973|  -2.56131| -0.489| -1|  3|  18.5|  10.5
 1508|15-Jan-2017 15:58:04 Z|57768.66533| 358.95981|  -2.56652| -0.488| -1|  3|  18.5|  10.5
 1509|15-Jan-2017 16:27:30 Z|57768.68576| 358.94988|  -2.57174| -0.487| -1|  3|  18.5|  10.5
 1510|15-Jan-2017 16:56:55 Z|57768.70619| 358.93995|  -2.57695| -0.487| -1|  3|  18.5|  10.5
 1511|15-Jan-2017 17:26:20 Z|57768.72663| 358.93003|  -2.58216| -0.486| -1|  3|  18.5|  10.5
 1512|15-Jan-2017 17:55:46 Z|57768.74706| 358.92010|  -2.58738| -0.485| -1|  3|  18.5|  10.5
 1513|15-Jan-2017 18:25:11 Z|57768.76749| 358.91017|  -2.59259| -0.484| -1|  3|  18.5|  10.5
 1514|15-Jan-2017 18:54:37 Z|57768.78793| 358.90025|  -2.59780| -0.483| -1|  3|  18.5|  10.5
 1515|15-Jan-2017 19:24:02 Z|57768.80836| 358.89032|  -2.60302| -0.483| -1|  3|  18.5|  10.5
 1516|15-Jan-2017 19:53:28 Z|57768.82879| 358.88039|  -2.60823| -0.482| -1|  3|  18.5|  10.5
 1517|15-Jan-2017 20:22:53 Z|57768.84923| 358.87046|  -2.61344| -0.481| -1|  3|  18.5|  10.5
 1518|15-Jan-2017 20:52:19 Z|57768.86966| 358.86053|  -2.61865| -0.480| -1|  3|  18.5|  10.5
 1519|15-Jan-2017 21:21:44 Z|57768.89009| 358.85059|  -2.62387| -0.480| -1|  3|  18.5|  10.5
 1520|15-Jan-2017 21:51:10 Z|57768.91053| 358.84065|  -2.62909| -0.480| -1|  3|  18.5|  10.5
 1521|15-Jan-2017 22:20:35 Z|57768.93096| 358.83071|  -2.63431| -0.480| -1|  3|  18.5|  10.5
 1522|15-Jan-2017 22:50:01 Z|57768.95140| 358.82076|  -2.63952| -0.480| -1|  3|  18.5|  10.5
 1523|15-Jan-2017 23:19:26 Z|57768.97183| 358.81082|  -2.64474| -0.480| -1|  3|  18.5|  10.5
 1524|15-Jan-2017 23:48:51 Z|57768.99226| 358.80087|  -2.64995| -0.480| -1|  3|  18.5|  10.5
 1525|16-Jan-2017 00:18:17 Z|57769.01270| 358.79093|  -2.65517| -0.480| -1|  3|  18.5|  10.5
 1526|16-Jan-2017 00:47:42 Z|57769.03313| 358.78098|  -2.66039| -0.480| -1|  3|  18.5|  10.5
 1527|16-Jan-2017 01:17:08 Z|57769.05356| 358.77104|  -2.66560| -0.480| -1|  3|  18.5|  10.5
 1528|16-Jan-2017 01:46:33 Z|57769.07400| 358.76109|  -2.67082| -0.480| -1|  3|  18.5|  10.5
 1529|16-Jan-2017 02:15:59 Z|57769.09443| 358.75115|  -2.67603| -0.480|  2|  3|-207.7| 561.3
 1530|16-Jan-2017 02:45:24 Z|57769.11486| 358.74120|  -2.68124| -0.480|  2|  3|-197.6| 559.7
 1531|16-Jan-2017 03:14:50 Z|57769.13530| 358.73124|  -2.68646| -0.479|  2|  3|-187.6| 558.1
 1532|16-Jan-2017 03:44:15 Z|57769.15573| 358.72128|  -2.69168| -0.479|  2|  3|-177.5| 556.6
 1533|16-Jan-2017 04:13:41 Z|57769.17617| 358.71132|  -2.69690| -0.478|  2|  3|-167.5| 555.0
 1534|16-Jan-2017 04:43:06 Z|57769.19660| 358.70136|  -2.70212| -0.477|  2|  3|-157.4| 553.4
 1535|16-Jan-2017 05:12:32 Z|57769.21703| 358.69140|  -2.70734| -0.476|  2|  3|-147.3| 551.8
 1536|16-Jan-2017 05:41:57 Z|57769.23747| 358.68143|  -2.71256| -0.475|  2|  3|-137.3| 550.2
 1537|16-Jan-2017 06:11:23 Z|57769.25790| 358.67147|  -2.71778| -0.475|  2|  3|-127.2| 548.7
 1538|16-Jan-2017 06:40:48 Z|57769.27833| 358.66151|  -2.72299| -0.474|  2|  3|-117.1| 547.1
 1539|16-Jan-2017 07:10:13 Z|57769.29877| 358.65154|  -2.72821| -0.473|  2|  3|-107.1| 545.5
 1540|16-Jan-2017 07:39:39 Z|57769.31920| 358.64158|  -2.73343| -0.472|  2|  3| -97.0| 543.9
 1541|16-Jan-2017 08:09:04 Z|57769.33963| 358.63162|  -2.73865| -0.471|  2|  3| -87.0| 542.3
 1542|16-Jan-2017 08:38:30 Z|57769.36007| 358.62165|  -2.74386| -0.470|  2|  3| -76.9| 540.8
 1543|16-Jan-2017 09:07:55 Z|57769.38050| 358.61168|  -2.74908| -0.470|  2|  3| -66.8| 539.2
 1544|16-Jan-2017 09:37:21 Z|57769.40093| 358.60170|  -2.75430| -0.470|  2|  3| -56.8| 537.6
 1545|16-Jan-2017 10:06:46 Z|57769.42137| 358.59172|  -2.75952| -0.470|  2|  3| -46.7| 536.0
 1546|16-Jan-2017 10:36:12 Z|57769.44180| 358.58174|  -2.76474| -0.470|  2|  3| -36.6| 534.4
 1547|16-Jan-2017 11:05:37 Z|57769.46224| 358.57176|  -2.76996| -0.470|  2|  3| -26.5| 532.8
 1548|16-Jan-2017 11:35:03 Z|57769.48267| 358.56178|  -2.77518| -0.470|  2|  3| -16.5| 531.3
 1549|16-Jan-2017 12:04:28 Z|57769.50310| 358.55180|  -2.78040| -0.470|  2|  3|  -6.4| 529.7
 1550|16-Jan-2017 12:33:54 Z|57769.52354| 358.54182|  -2.78562| -0.470|  2|  3|   3.7| 528.1
 1551|16-Jan-2017 13:03:19 Z|57769.54397| 358.53183|  -2.79084| -0.470|  2|  3|  13.7| 526.5
 1552|16-Jan-2017 13:32:44 Z|57769.56440| 358.52185|  -2.79606| -0.470|  2|  3|  23.8| 524.9
 1553|16-Jan-2017 14:02:10 Z|57769.58484| 358.51187|  -2.80128| -0.470|  2|  3|  33.9| 523.3
 1554|16-Jan-2017 14:31:35 Z|57769.60527| 358.50189|  -2.80650| -0.470|  2|  3|  44.0| 521.7
 1555|16-Jan-2017 15:01:01 Z|57769.62570| 358.49190|  -2.81172| -0.470|  2|  3|  54.0| 520.1
 1556|16-Jan-2017 15:30:26 Z|57769.64614| 358.48190|  -2.81694| -0.469|  2|  3|  64.1| 518.6
 1557|16-Jan-2017 15:59:52 Z|57769.66657| 358.47191|  -2.82217| -0.468|  2|  3|  74.2| 517.0
 1558|16-Jan-2017 16:29:17 Z|57769.68701| 358.46191|  -2.82739| -0.467|  2|  3|  84.3| 515.4
 1559|16-Jan-2017 16:58:43 Z|57769.70744| 358.45191|  -2.83261| -0.467|  2|  3|  94.4| 513.8
 1560|16-Jan-2017 17:28:08 Z|57769.72787| 358.44191|  -2.83784| -0.466|  2|  3| 104.4| 512.2
 1561|16-Jan-2017 17:57:34 Z|57769.74831| 358.43191|  -2.84306| -0.465|  2|  3| 114.5| 510.6
 1562|16-Jan-2017 18:26:59 Z|57769.76874| 358.42191|  -2.84828| -0.464|  2|  3| 124.6| 509.0
 1563|16-Jan-2017 18:56:25 Z|57769.78917| 358.41191|  -2.85350| -0.463|  2|  3| 134.7| 507.4
 1564|16-Jan-2017 19:25:50 Z|57769.80961| 358.40191|  -2.85872| -0.462|  2|  3| 144.8| 505.8
 1565|16-Jan-2017 19:55:15 Z|57769.83004| 358.39191|  -2.86395| -0.462|  2|  3| 154.9| 504.2
 1566|16-Jan-2017 20:24:41 Z|57769.85047| 358.38191|  -2.86917| -0.461|  2|  3| 164.9| 502.6
 1567|16-Jan-2017 20:54:06 Z|57769.87091| 358.37191|  -2.87439| -0.460|  2|  3| 175.0| 501.0
 1568|16-Jan-2017 21:23:32 Z|57769.89134| 358.36190|  -2.87961| -0.459|  2|  3| 185.1| 499.4
 1569|16-Jan-2017 21:52:57 Z|57769.91177| 358.35188|  -2.88484| -0.458|  2|  3| 195.2| 497.8
 1570|16-Jan-2017 22:22:23 Z|57769.93221| 358.34187|  -2.89006| -0.458|  2|  3| 205.3| 496.2
 1571|16-Jan-2017 22:51:48 Z|57769.95264| 358.33185|  -2.89529| -0.457|  2|  3| 215.4| 494.6
 1572|16-Jan-2017 23:21:14 Z|57769.97308| 358.32183|  -2.90051| -0.456|  2|  3| 225.5| 493.0
 1573|16-Jan-2017 23:50:39 Z|57769.99351| 358.31181|  -2.90574| -0.455|  2|  3| 235.6| 491.4
 1574|17-Jan-2017 00:20:05 Z|57770.01394| 358.30180|  -2.91096| -0.454|  2|  3| 245.7| 489.8
 1575|17-Jan-2017 00:49:30 Z|57770.03438| 358.29178|  -2.91619| -0.454|  2|  3| 255.8| 488.2
 1576|17-Jan-2017 01:18:56 Z|57770.05481| 358.28176|  -2.92141| -0.453|  2|  3| 265.9| 486.6
 1577|17-Jan-2017 01:48:21 Z|57770.07524| 358.27174|  -2.92663| -0.452|  2|  3| 276.0| 485.0
 1578|17-Jan-2017 02:17:47 Z|57770.09568| 358.26172|  -2.93186| -0.451|  2|  3| 286.1| 483.4
 1579|17-Jan-2017 02:47:12 Z|57770.11611| 358.25170|  -2.93708| -0.450|  2|  3| 296.2| 481.8
 1580|17-Jan-2017 03:16:37 Z|57770.13654| 358.24168|  -2.94230| -0.450|  2|  3| 306.3| 480.2
 1581|17-Jan-2017 03:46:03 Z|57770.15698| 358.23164|  -2.94753| -0.450|  2|  3| 316.4| 478.6
 1582|17-Jan-2017 04:15:28 Z|57770.17741| 358.22161|  -2.95276| -0.450|  2|  3| 326.5| 477.0
 1583|17-Jan-2017 04:44:54 Z|57770.19785| 358.21157|  -2.95799| -0.450|  2|  3| 336.6| 475.4
 1584|17-Jan-2017 05:14:19 Z|57770.21828| 358.20154|  -2.96321| -0.450|  2|  3| 346.7| 473.8
 1585|17-Jan-2017 05:43:45 Z|57770.23871| 358.19150|  -2.96844| -0.450|  2|  3| 356.8| 472.2
 1586|17-Jan-2017 06:13:10 Z|57770.25915| 358.18147|  -2.97367| -0.450|  2|  3| 366.9| 470.6
 1587|17-Jan-2017 06:42:36 Z|57770.27958| 358.17143|  -2.97889| -0.450|  2|  3| 377.0| 469.0
 1588|17-Jan-2017 07:12:01 Z|57770.30001| 358.16140|  -2.98412| -0.450|  2|  3| 387.1| 467.4
 1589|17-Jan-2017 07:41:27 Z|57770.32045| 358.15136|  -2.98934| -0.450|  2|  3| 397.2| 465.8
 1590|17-Jan-2017 08:10:52 Z|57770.34088| 358.14133|  -2.99457| -0.450|  2|  3| 407.3| 464.2
 1591|17-Jan-2017 08:40:18 Z|57770.36131| 358.13129|  -2.99979| -0.450|  2|  3| 417.4| 462.6
 1592|17-Jan-2017 09:09:43 Z|57770.38175| 358.12125|  -3.00502| -0.450|  2|  3| 427.5| 460.9
 1593|17-Jan-2017 09:39:08 Z|57770.40218| 358.11119|  -3.01025| -0.449|  2|  3| 437.7| 459.3
 1594|17-Jan-2017 10:08:34 Z|57770.42261| 358.10114|  -3.01548| -0.448|  2|  3| 447.8| 457.7
 1595|17-Jan-2017 10:37:59 Z|57770.44305| 358.09109|  -3.02071| -0.447|  2|  3| 457.9| 456.1
 1596|17-Jan-2017 11:07:25 Z|57770.46348| 358.08104|  -3.02594| -0.446|  2|  3| 468.0| 454.5
 1597|17-Jan-2017 11:36:50 Z|57770.48392| 358.07099|  -3.03117| -0.446|  2|  3| 478.1| 452.9
 1598|17-Jan-2017 12:06:16 Z|57770.50435| 358.06093|  -3.03640| -0.445|  2|  3| 488.3| 451.3
 1599|17-Jan-2017 12:35:41 Z|57770.52478| 358.05088|  -3.04162| -0.444|  2|  3| 498.4| 449.7
 1600|17-Jan-2017 13:05:07 Z|57770.54522| 358.04083|  -3.04685| -0.443|  2|  3| 508.5| 448.0
 1601|17-Jan-2017 13:34:32 Z|57770.56565| 358.03077|  -3.05208| -0.442|  2|  3| 518.6| 446.4
 1602|17-Jan-2017 14:03:58 Z|57770.58608| 358.02072|  -3.05731| -0.441|  2|  3| 528.7| 444.8
 1603|17-Jan-2017 14:33:23 Z|57770.60652| 358.01067|  -3.06253| -0.441|  2|  3| 538.9| 443.2
 1604|17-Jan-2017 15:02:49 Z|57770.62695| 358.00061|  -3.06776| -0.440|  2|  3| 549.0| 441.6
 1605|17-Jan-2017 15:32:14 Z|57770.64738| 357.99054|  -3.07299| -0.440|  2|  3| 559.1| 440.0
