Mars direct image path in C12
This file created at 24-Jul-2017 14:14:21 by J. Van Cleve K2 Science Office
FFI mid-time 01-Feb-2017 10:11:33 Z MJD 57785.42469
FFI RA  352.94611 DEC   -3.33258 Mag  -0.120 m   8 o   2 r  378.7 c  501.4
Location of Mars in each Cadence for which Mars in within 2 degrees of FOV, mod  = -1 means not on silicon
Note Mars will cast straylight even if image is not on silicon 
RCI    |Calendar |MJD     |Ra       |Dec    |V-Mag |Mod   |Out   |Row  |Col
 1827|22-Jan-2017 04:24:27 Z|57775.18364| 347.58505|  -5.94221| -0.340| 19|  3| 252.8|  65.7
 1828|22-Jan-2017 04:53:52 Z|57775.20408| 347.59552|  -5.93709| -0.340| 19|  3| 263.2|  63.9
 1829|22-Jan-2017 05:23:18 Z|57775.22451| 347.60599|  -5.93196| -0.340| 19|  3| 273.5|  62.2
 1830|22-Jan-2017 05:52:43 Z|57775.24495| 347.61645|  -5.92684| -0.340| 19|  3| 283.9|  60.4
 1831|22-Jan-2017 06:22:09 Z|57775.26538| 347.62692|  -5.92172| -0.340| 19|  3| 294.3|  58.7
 1832|22-Jan-2017 06:51:34 Z|57775.28581| 347.63739|  -5.91659| -0.340| 19|  3| 304.6|  57.0
 1833|22-Jan-2017 07:21:00 Z|57775.30625| 347.64786|  -5.91147| -0.340| 19|  3| 315.0|  55.2
 1834|22-Jan-2017 07:50:25 Z|57775.32668| 347.65833|  -5.90635| -0.340| 19|  3| 325.4|  53.5
 1835|22-Jan-2017 08:19:51 Z|57775.34711| 347.66879|  -5.90122| -0.340| 19|  3| 335.7|  51.7
 1836|22-Jan-2017 08:49:16 Z|57775.36755| 347.67926|  -5.89610| -0.340| 19|  3| 346.1|  50.0
 1837|22-Jan-2017 09:18:41 Z|57775.38798| 347.68974|  -5.89097| -0.339| 19|  3| 356.5|  48.2
 1838|22-Jan-2017 09:48:07 Z|57775.40841| 347.70022|  -5.88585| -0.339| 19|  3| 366.8|  46.5
 1839|22-Jan-2017 10:17:32 Z|57775.42885| 347.71070|  -5.88072| -0.338| 19|  3| 377.2|  44.7
 1840|22-Jan-2017 10:46:58 Z|57775.44928| 347.72118|  -5.87559| -0.337| 19|  3| 387.6|  43.0
 1841|22-Jan-2017 11:16:23 Z|57775.46971| 347.73166|  -5.87047| -0.336| 19|  3| 398.0|  41.2
 1842|22-Jan-2017 11:45:49 Z|57775.49015| 347.74214|  -5.86534| -0.335| 19|  3| 408.3|  39.5
 1843|22-Jan-2017 12:15:14 Z|57775.51058| 347.75262|  -5.86021| -0.334| 19|  3| 418.7|  37.7
 1844|22-Jan-2017 12:44:40 Z|57775.53102| 347.76310|  -5.85508| -0.334| 19|  3| 429.1|  36.0
 1845|22-Jan-2017 13:14:05 Z|57775.55145| 347.77359|  -5.84996| -0.333| 19|  3| 439.5|  34.2
 1846|22-Jan-2017 13:43:31 Z|57775.57188| 347.78407|  -5.84483| -0.332| 19|  3| 449.8|  32.5
 1847|22-Jan-2017 14:12:56 Z|57775.59232| 347.79455|  -5.83970| -0.331| 19|  3| 460.2|  30.7
 1848|22-Jan-2017 14:42:22 Z|57775.61275| 347.80503|  -5.83458| -0.330| 19|  3| 470.6|  29.0
 1849|22-Jan-2017 15:11:47 Z|57775.63318| 347.81552|  -5.82945| -0.330| 19|  3| 481.0|  27.2
 1850|22-Jan-2017 15:41:13 Z|57775.65362| 347.82601|  -5.82431| -0.329| 19|  3| 491.4|  25.5
 1851|22-Jan-2017 16:10:38 Z|57775.67405| 347.83650|  -5.81918| -0.328| 19|  3| 501.7|  23.7
 1852|22-Jan-2017 16:40:03 Z|57775.69448| 347.84699|  -5.81405| -0.327| 19|  3| 512.1|  22.0
 1853|22-Jan-2017 17:09:29 Z|57775.71492| 347.85749|  -5.80891| -0.326| 19|  3| 522.5|  20.2
 1854|22-Jan-2017 17:38:54 Z|57775.73535| 347.86798|  -5.80378| -0.325| 19|  3| 532.9|  18.5
 1855|22-Jan-2017 18:08:20 Z|57775.75579| 347.87847|  -5.79865| -0.325| 19|  3| 543.3|  16.7
 1856|22-Jan-2017 18:37:45 Z|57775.77622| 347.88897|  -5.79351| -0.324| 19|  3| 553.7|  15.0
 1857|22-Jan-2017 19:07:11 Z|57775.79665| 347.89946|  -5.78838| -0.323| 19|  3| 564.1|  13.2
 1858|22-Jan-2017 19:36:36 Z|57775.81709| 347.90995|  -5.78325| -0.322| 19|  3| 574.5|  11.5
 1859|22-Jan-2017 20:06:02 Z|57775.83752| 347.92045|  -5.77812| -0.321| 19|  3| 584.8|   9.7
 1860|22-Jan-2017 20:35:27 Z|57775.85795| 347.93094|  -5.77298| -0.321| 19|  3| 595.2|   7.9
 1861|22-Jan-2017 21:04:53 Z|57775.87839| 347.94144|  -5.76785| -0.320| 19|  3| 605.6|   6.2
 1862|22-Jan-2017 21:34:18 Z|57775.89882| 347.95194|  -5.76271| -0.320| 19|  3| 616.0|   4.4
 1863|22-Jan-2017 22:03:44 Z|57775.91925| 347.96244|  -5.75757| -0.320| 19|  3| 626.4|   2.7
 1864|22-Jan-2017 22:33:09 Z|57775.93969| 347.97295|  -5.75244| -0.320| 19|  3| 636.8|   0.9
 1865|22-Jan-2017 23:02:34 Z|57775.96012| 347.98345|  -5.74730| -0.320| 19|  3| 647.2|  -0.9
 1866|22-Jan-2017 23:32:00 Z|57775.98055| 347.99396|  -5.74216| -0.320| 19|  3| 657.6|  -2.6
 1867|23-Jan-2017 00:01:25 Z|57776.00099| 348.00446|  -5.73703| -0.320| 19|  3| 668.0|  -4.4
 1868|23-Jan-2017 00:30:51 Z|57776.02142| 348.01497|  -5.73189| -0.320| 19|  3| 678.4|  -6.1
 1869|23-Jan-2017 01:00:16 Z|57776.04186| 348.02547|  -5.72675| -0.320| 19|  3| 688.8|  -7.9
 1870|23-Jan-2017 01:29:42 Z|57776.06229| 348.03598|  -5.72162| -0.320| 19|  3| 699.2|  -9.7
 1871|23-Jan-2017 01:59:07 Z|57776.08272| 348.04648|  -5.71648| -0.320| 19|  3| 709.6| -11.4
 1872|23-Jan-2017 02:28:33 Z|57776.10316| 348.05699|  -5.71134| -0.320| 19|  3| 720.0| -13.2
 1873|23-Jan-2017 02:57:58 Z|57776.12359| 348.06749|  -5.70620| -0.320| 19|  3| 730.4| -15.0
 1874|23-Jan-2017 03:27:24 Z|57776.14402| 348.07801|  -5.70106| -0.319| 19|  3| 740.8| -16.7
 1875|23-Jan-2017 03:56:49 Z|57776.16446| 348.08852|  -5.69592| -0.318| 19|  3| 751.2| -18.5
 1876|23-Jan-2017 04:26:15 Z|57776.18489| 348.09904|  -5.69078| -0.317| 19|  3| 761.6| -20.3
 1877|23-Jan-2017 04:55:40 Z|57776.20532| 348.10956|  -5.68564| -0.317| 19|  3| 772.0| -22.0
 1878|23-Jan-2017 05:25:06 Z|57776.22576| 348.12007|  -5.68050| -0.316| 19|  3| 782.4| -23.8
 1879|23-Jan-2017 05:54:31 Z|57776.24619| 348.13059|  -5.67536| -0.315| 19|  3| 792.8| -25.6
 1880|23-Jan-2017 06:23:56 Z|57776.26663| 348.14111|  -5.67022| -0.314| 19|  3| 803.2| -27.3
 1881|23-Jan-2017 06:53:22 Z|57776.28706| 348.15162|  -5.66508| -0.313| 19|  3| 813.6| -29.1
 1882|23-Jan-2017 07:22:47 Z|57776.30749| 348.16214|  -5.65993| -0.313| 19|  3| 824.0| -30.9
 1883|23-Jan-2017 07:52:13 Z|57776.32793| 348.17266|  -5.65479| -0.312| 19|  3| 834.5| -32.6
 1884|23-Jan-2017 08:21:38 Z|57776.34836| 348.18318|  -5.64965| -0.311| 19|  3| 844.9| -34.4
 1885|23-Jan-2017 08:51:04 Z|57776.36879| 348.19369|  -5.64451| -0.310| 19|  3| 855.3| -36.2
 1886|23-Jan-2017 09:20:29 Z|57776.38923| 348.20422|  -5.63937| -0.310| 19|  3| 865.7| -38.0
 1887|23-Jan-2017 09:49:55 Z|57776.40966| 348.21475|  -5.63422| -0.310| 19|  3| 876.1| -39.7
 1888|23-Jan-2017 10:19:20 Z|57776.43009| 348.22528|  -5.62907| -0.310| 19|  3| 886.5| -41.5
 1889|23-Jan-2017 10:48:46 Z|57776.45053| 348.23581|  -5.62392| -0.310| 19|  3| 896.9| -43.3
 1890|23-Jan-2017 11:18:11 Z|57776.47096| 348.24634|  -5.61878| -0.310| 19|  3| 907.4| -45.0
 1891|23-Jan-2017 11:47:37 Z|57776.49139| 348.25686|  -5.61363| -0.310| 19|  3| 917.8| -46.8
 1892|23-Jan-2017 12:17:02 Z|57776.51183| 348.26739|  -5.60848| -0.310| 19|  3| 928.2| -48.6
 1893|23-Jan-2017 12:46:27 Z|57776.53226| 348.27792|  -5.60334| -0.310| 19|  3| 938.6| -50.4
 1894|23-Jan-2017 13:15:53 Z|57776.55270| 348.28845|  -5.59819| -0.310| 19|  3| 949.0| -52.1
 1895|23-Jan-2017 13:45:18 Z|57776.57313| 348.29898|  -5.59304| -0.310| 19|  3| 959.5| -53.9
 1896|23-Jan-2017 14:14:44 Z|57776.59356| 348.30951|  -5.58790| -0.310| 19|  3| 969.9| -55.7
 1897|23-Jan-2017 14:44:09 Z|57776.61400| 348.32004|  -5.58275| -0.310| 19|  3| 980.3| -57.5
 1898|23-Jan-2017 15:13:35 Z|57776.63443| 348.33057|  -5.57760| -0.309| 19|  3| 990.7| -59.3
 1899|23-Jan-2017 15:43:00 Z|57776.65486| 348.34111|  -5.57245| -0.309| 19|  3|1001.2| -61.0
 1900|23-Jan-2017 16:12:26 Z|57776.67530| 348.35166|  -5.56730| -0.308| 19|  3|1011.6| -62.8
 1901|23-Jan-2017 16:41:51 Z|57776.69573| 348.36220|  -5.56215| -0.307| 19|  3|1022.0| -64.6
 1902|23-Jan-2017 17:11:17 Z|57776.71616| 348.37274|  -5.55700| -0.306| 19|  3|1032.4| -66.4
 1903|23-Jan-2017 17:40:42 Z|57776.73660| 348.38328|  -5.55185| -0.305| 19|  3|1042.9| -68.2
 1904|23-Jan-2017 18:10:08 Z|57776.75703| 348.39382|  -5.54670| -0.305| 19|  3|1053.3| -69.9
 1905|23-Jan-2017 18:39:33 Z|57776.77747| 348.40436|  -5.54155| -0.304| 19|  3|1063.7| -71.7
 1906|23-Jan-2017 19:08:58 Z|57776.79790| 348.41490|  -5.53640| -0.303| 19|  3|1074.2| -73.5
 1907|23-Jan-2017 19:38:24 Z|57776.81833| 348.42544|  -5.53125| -0.302| 19|  2|1081.0| -74.5
 1908|23-Jan-2017 20:07:49 Z|57776.83877| 348.43598|  -5.52610| -0.301| 19|  2|1070.6| -76.3
 1909|23-Jan-2017 20:37:15 Z|57776.85920| 348.44652|  -5.52095| -0.301| 19|  2|1060.1| -78.1
 1910|23-Jan-2017 21:06:40 Z|57776.87963| 348.45706|  -5.51580| -0.300| 19|  2|1049.7| -79.9
 1911|23-Jan-2017 21:36:06 Z|57776.90007| 348.46762|  -5.51064| -0.300| 19|  2|1039.3| -81.7
 1912|23-Jan-2017 22:05:31 Z|57776.92050| 348.47817|  -5.50549| -0.300| 19|  2|1028.8| -83.5
 1913|23-Jan-2017 22:34:57 Z|57776.94093| 348.48872|  -5.50033| -0.300| 19|  2|1018.4| -85.3
 1914|23-Jan-2017 23:04:22 Z|57776.96137| 348.49928|  -5.49518| -0.300| 19|  2|1007.9| -87.1
 1915|23-Jan-2017 23:33:48 Z|57776.98180| 348.50983|  -5.49002| -0.300| 19|  2| 997.5| -88.9
 1916|24-Jan-2017 00:03:13 Z|57777.00224| 348.52038|  -5.48487| -0.300| 19|  2| 987.0| -90.7
 1917|24-Jan-2017 00:32:39 Z|57777.02267| 348.53093|  -5.47971| -0.300| 19|  2| 976.6| -92.4
 1918|24-Jan-2017 01:02:04 Z|57777.04310| 348.54149|  -5.47456| -0.300| 19|  2| 966.2| -94.2
 1919|24-Jan-2017 01:31:29 Z|57777.06354| 348.55204|  -5.46940| -0.300| 19|  2| 955.7| -96.0
 1920|24-Jan-2017 02:00:55 Z|57777.08397| 348.56259|  -5.46425| -0.300| 19|  2| 945.3| -97.8
 1921|24-Jan-2017 02:30:20 Z|57777.10440| 348.57314|  -5.45909| -0.300| 19|  2| 934.8| -99.6
 1922|24-Jan-2017 02:59:46 Z|57777.12484| 348.58370|  -5.45394| -0.300| 19|  2| 924.4|-101.4
 1923|24-Jan-2017 03:29:11 Z|57777.14527| 348.59426|  -5.44878| -0.299| 19|  2| 913.9|-103.2
 1924|24-Jan-2017 03:58:37 Z|57777.16570| 348.60483|  -5.44362| -0.298| 19|  2| 903.5|-105.0
 1925|24-Jan-2017 04:28:02 Z|57777.18614| 348.61539|  -5.43846| -0.297| 19|  2| 893.0|-106.8
 1926|24-Jan-2017 04:57:28 Z|57777.20657| 348.62596|  -5.43330| -0.297| 19|  2| 882.6|-108.6
 1927|24-Jan-2017 05:26:53 Z|57777.22700| 348.63652|  -5.42814| -0.296| 19|  2| 872.1|-110.4
 1928|24-Jan-2017 05:56:19 Z|57777.24744| 348.64708|  -5.42298| -0.295| 19|  2| 861.7|-112.2
 1929|24-Jan-2017 06:25:44 Z|57777.26787| 348.65765|  -5.41782| -0.294| 19|  2| 851.2|-114.0
 1930|24-Jan-2017 06:55:10 Z|57777.28831| 348.66821|  -5.41267| -0.293| 19|  2| 840.8|-115.8
 1931|24-Jan-2017 07:24:35 Z|57777.30874| 348.67878|  -5.40751| -0.293| 19|  2| 830.3|-117.6
 1932|24-Jan-2017 07:54:01 Z|57777.32917| 348.68934|  -5.40235| -0.292| 19|  2| 819.8|-119.4
 1933|24-Jan-2017 08:23:26 Z|57777.34961| 348.69991|  -5.39719| -0.291| 19|  2| 809.4|-121.2
 1934|24-Jan-2017 08:52:51 Z|57777.37004| 348.71047|  -5.39203| -0.290| 19|  2| 798.9|-123.0
 1935|24-Jan-2017 09:22:17 Z|57777.39047| 348.72104|  -5.38687| -0.290| 19|  2| 788.5|-124.8
 1936|24-Jan-2017 09:51:42 Z|57777.41091| 348.73162|  -5.38170| -0.290| 19|  2| 778.0|-126.6
 1937|24-Jan-2017 10:21:08 Z|57777.43134| 348.74220|  -5.37654| -0.290| 19|  2| 767.5|-128.4
 1938|24-Jan-2017 10:50:33 Z|57777.45177| 348.75277|  -5.37137| -0.290| 19|  2| 757.1|-130.2
 1939|24-Jan-2017 11:19:59 Z|57777.47221| 348.76335|  -5.36621| -0.290| 19|  2| 746.6|-132.0
 1940|24-Jan-2017 11:49:24 Z|57777.49264| 348.77392|  -5.36105| -0.290| 19|  2| 736.1|-133.8
 1941|24-Jan-2017 12:18:50 Z|57777.51308| 348.78450|  -5.35588| -0.290| 19|  2| 725.7|-135.6
 1942|24-Jan-2017 12:48:15 Z|57777.53351| 348.79507|  -5.35072| -0.290| 19|  2| 715.2|-137.4
 1943|24-Jan-2017 13:17:41 Z|57777.55394| 348.80565|  -5.34555| -0.290| 19|  2| 704.7|-139.2
 1944|24-Jan-2017 13:47:06 Z|57777.57438| 348.81622|  -5.34039| -0.290| 19|  2| 694.3|-141.0
 1945|24-Jan-2017 14:16:32 Z|57777.59481| 348.82680|  -5.33523| -0.290| 19|  2| 683.8|-142.9
 1946|24-Jan-2017 14:45:57 Z|57777.61524| 348.83738|  -5.33006| -0.290| 19|  2| 673.3|-144.7
 1947|24-Jan-2017 15:15:22 Z|57777.63568| 348.84796|  -5.32490| -0.289| 19|  2| 662.9|-146.5
 1948|24-Jan-2017 15:44:48 Z|57777.65611| 348.85855|  -5.31973| -0.289| 19|  2| 652.4|-148.3
 1949|24-Jan-2017 16:14:13 Z|57777.67654| 348.86913|  -5.31456| -0.288| 19|  2| 641.9|-150.1
 1950|24-Jan-2017 16:43:39 Z|57777.69698| 348.87972|  -5.30939| -0.287| 19|  2| 631.4|-151.9
 1951|24-Jan-2017 17:13:04 Z|57777.71741| 348.89031|  -5.30422| -0.286| 19|  2| 620.9|-153.7
 1952|24-Jan-2017 17:42:30 Z|57777.73784| 348.90089|  -5.29905| -0.285| 19|  2| 610.5|-155.5
 1953|24-Jan-2017 18:11:55 Z|57777.75828| 348.91148|  -5.29389| -0.285| 19|  2| 600.0|-157.3
 1954|24-Jan-2017 18:41:21 Z|57777.77871| 348.92207|  -5.28872| -0.284| 19|  2| 589.5|-159.1
 1955|24-Jan-2017 19:10:46 Z|57777.79915| 348.93266|  -5.28355| -0.283| 19|  2| 579.0|-161.0
 1956|24-Jan-2017 19:40:12 Z|57777.81958| 348.94324|  -5.27838| -0.282| 19|  2| 568.5|-162.8
 1957|24-Jan-2017 20:09:37 Z|57777.84001| 348.95383|  -5.27321| -0.281| 19|  2| 558.1|-164.6
 1958|24-Jan-2017 20:39:03 Z|57777.86045| 348.96442|  -5.26805| -0.280| 19|  2| 547.6|-166.4
 1959|24-Jan-2017 21:08:28 Z|57777.88088| 348.97501|  -5.26288| -0.280| 19|  2| 537.1|-168.2
 1960|24-Jan-2017 21:37:53 Z|57777.90131| 348.98561|  -5.25770| -0.279| 19|  2| 526.6|-170.0
 1961|24-Jan-2017 22:07:19 Z|57777.92175| 348.99621|  -5.25253| -0.278| 19|  2| 516.1|-171.9
 1962|24-Jan-2017 22:36:44 Z|57777.94218| 349.00681|  -5.24736| -0.277| 19|  2| 505.6|-173.7
 1963|24-Jan-2017 23:06:10 Z|57777.96261| 349.01741|  -5.24219| -0.276| 19|  2| 495.1|-175.5
 1964|24-Jan-2017 23:35:35 Z|57777.98305| 349.02801|  -5.23702| -0.276| 19|  2| 484.6|-177.3
 1965|25-Jan-2017 00:05:01 Z|57778.00348| 349.03860|  -5.23184| -0.275| 18|  1| 471.0|-184.0
 1966|25-Jan-2017 00:34:26 Z|57778.02392| 349.04920|  -5.22667| -0.274| 18|  1| 460.5|-182.2
 1967|25-Jan-2017 01:03:52 Z|57778.04435| 349.05980|  -5.22150| -0.273| 18|  1| 450.0|-180.4
 1968|25-Jan-2017 01:33:17 Z|57778.06478| 349.07040|  -5.21633| -0.272| 18|  1| 439.5|-178.6
 1969|25-Jan-2017 02:02:43 Z|57778.08522| 349.08100|  -5.21116| -0.271| 18|  1| 429.0|-176.8
 1970|25-Jan-2017 02:32:08 Z|57778.10565| 349.09160|  -5.20598| -0.271| 18|  1| 418.6|-175.0
 1971|25-Jan-2017 03:01:34 Z|57778.12608| 349.10220|  -5.20081| -0.270| 18|  1| 408.1|-173.2
 1972|25-Jan-2017 03:30:59 Z|57778.14652| 349.11281|  -5.19563| -0.270| 18|  1| 397.6|-171.4
 1973|25-Jan-2017 04:00:25 Z|57778.16695| 349.12342|  -5.19046| -0.270| 18|  1| 387.1|-169.6
 1974|25-Jan-2017 04:29:50 Z|57778.18738| 349.13403|  -5.18528| -0.270| 18|  1| 376.5|-167.8
 1975|25-Jan-2017 04:59:15 Z|57778.20782| 349.14464|  -5.18010| -0.270| 18|  1| 366.0|-166.0
 1976|25-Jan-2017 05:28:41 Z|57778.22825| 349.15525|  -5.17493| -0.270| 18|  1| 355.5|-164.2
 1977|25-Jan-2017 05:58:06 Z|57778.24868| 349.16586|  -5.16975| -0.270| 18|  1| 345.0|-162.3
 1978|25-Jan-2017 06:27:32 Z|57778.26912| 349.17647|  -5.16458| -0.270| 18|  1| 334.5|-160.5
 1979|25-Jan-2017 06:56:57 Z|57778.28955| 349.18708|  -5.15940| -0.270| 18|  1| 324.0|-158.7
 1980|25-Jan-2017 07:26:23 Z|57778.30999| 349.19769|  -5.15422| -0.270| 18|  1| 313.5|-156.9
 1981|25-Jan-2017 07:55:48 Z|57778.33042| 349.20830|  -5.14905| -0.270| 18|  1| 303.0|-155.1
 1982|25-Jan-2017 08:25:14 Z|57778.35085| 349.21891|  -5.14387| -0.270| 18|  1| 292.5|-153.3
 1983|25-Jan-2017 08:54:39 Z|57778.37129| 349.22952|  -5.13869| -0.270| 18|  1| 282.0|-151.5
 1984|25-Jan-2017 09:24:05 Z|57778.39172| 349.24014|  -5.13351| -0.269| 18|  1| 271.5|-149.7
 1985|25-Jan-2017 09:53:30 Z|57778.41215| 349.25076|  -5.12833| -0.268| 18|  1| 261.0|-147.9
 1986|25-Jan-2017 10:22:56 Z|57778.43259| 349.26139|  -5.12315| -0.268| 18|  1| 250.5|-146.1
 1987|25-Jan-2017 10:52:21 Z|57778.45302| 349.27201|  -5.11797| -0.267| 18|  1| 239.9|-144.2
 1988|25-Jan-2017 11:21:46 Z|57778.47345| 349.28263|  -5.11279| -0.266| 18|  1| 229.4|-142.4
 1989|25-Jan-2017 11:51:12 Z|57778.49389| 349.29325|  -5.10761| -0.265| 18|  1| 218.9|-140.6
 1990|25-Jan-2017 12:20:37 Z|57778.51432| 349.30387|  -5.10243| -0.264| 18|  1| 208.4|-138.8
 1991|25-Jan-2017 12:50:03 Z|57778.53476| 349.31449|  -5.09725| -0.263| 18|  1| 197.9|-137.0
 1992|25-Jan-2017 13:19:28 Z|57778.55519| 349.32511|  -5.09206| -0.263| 18|  1| 187.3|-135.2
 1993|25-Jan-2017 13:48:54 Z|57778.57562| 349.33574|  -5.08688| -0.262| 18|  1| 176.8|-133.4
 1994|25-Jan-2017 14:18:19 Z|57778.59606| 349.34636|  -5.08170| -0.261| 18|  1| 166.3|-131.5
 1995|25-Jan-2017 14:47:45 Z|57778.61649| 349.35698|  -5.07652| -0.260| 18|  1| 155.8|-129.7
 1996|25-Jan-2017 15:17:10 Z|57778.63692| 349.36761|  -5.07134| -0.260| 18|  1| 145.3|-127.9
 1997|25-Jan-2017 15:46:36 Z|57778.65736| 349.37824|  -5.06615| -0.260| 18|  1| 134.7|-126.1
 1998|25-Jan-2017 16:16:01 Z|57778.67779| 349.38887|  -5.06097| -0.260| 18|  1| 124.2|-124.3
 1999|25-Jan-2017 16:45:27 Z|57778.69822| 349.39951|  -5.05578| -0.260| 18|  1| 113.7|-122.5
 2000|25-Jan-2017 17:14:52 Z|57778.71866| 349.41014|  -5.05060| -0.260| 18|  1| 103.1|-120.6
 2001|25-Jan-2017 17:44:17 Z|57778.73909| 349.42077|  -5.04542| -0.260| 18|  1|  92.6|-118.8
 2002|25-Jan-2017 18:13:43 Z|57778.75952| 349.43141|  -5.04023| -0.260| 18|  1|  82.1|-117.0
 2003|25-Jan-2017 18:43:08 Z|57778.77996| 349.44204|  -5.03505| -0.260| 18|  1|  71.5|-115.2
 2004|25-Jan-2017 19:12:34 Z|57778.80039| 349.45267|  -5.02986| -0.260| 18|  1|  61.0|-113.4
 2005|25-Jan-2017 19:41:59 Z|57778.82083| 349.46330|  -5.02468| -0.260| 18|  1|  50.5|-111.5
 2006|25-Jan-2017 20:11:25 Z|57778.84126| 349.47394|  -5.01949| -0.260| 18|  1|  40.0|-109.7
 2007|25-Jan-2017 20:40:50 Z|57778.86169| 349.48457|  -5.01431| -0.260| 18|  1|  29.4|-107.9
 2008|25-Jan-2017 21:10:16 Z|57778.88213| 349.49521|  -5.00912| -0.260| 18|  1|  18.9|-106.1
 2009|25-Jan-2017 21:39:41 Z|57778.90256| 349.50585|  -5.00393| -0.259| 18|  1|   8.3|-104.2
 2010|25-Jan-2017 22:09:07 Z|57778.92299| 349.51650|  -4.99874| -0.258| 18|  1|  -2.2|-102.4
 2011|25-Jan-2017 22:38:32 Z|57778.94343| 349.52714|  -4.99355| -0.257| 18|  1| -12.8|-100.6
 2012|25-Jan-2017 23:07:58 Z|57778.96386| 349.53779|  -4.98837| -0.256| 18|  1| -23.3| -98.8
 2013|25-Jan-2017 23:37:23 Z|57778.98429| 349.54843|  -4.98318| -0.256| 18|  1| -33.8| -97.0
 2014|26-Jan-2017 00:06:49 Z|57779.00473| 349.55907|  -4.97799| -0.255| 18|  1| -44.4| -95.1
 2015|26-Jan-2017 00:36:14 Z|57779.02516| 349.56972|  -4.97280| -0.254| 18|  1| -54.9| -93.3
 2016|26-Jan-2017 01:05:39 Z|57779.04560| 349.58036|  -4.96761| -0.253| 18|  1| -65.5| -91.5
 2017|26-Jan-2017 01:35:05 Z|57779.06603| 349.59101|  -4.96242| -0.252| 18|  1| -76.0| -89.7
 2018|26-Jan-2017 02:04:30 Z|57779.08646| 349.60165|  -4.95723| -0.251| 18|  1| -86.6| -87.8
 2019|26-Jan-2017 02:33:56 Z|57779.10690| 349.61230|  -4.95204| -0.251| 18|  1| -97.1| -86.0
 2020|26-Jan-2017 03:03:21 Z|57779.12733| 349.62294|  -4.94685| -0.250| 18|  1|-107.7| -84.2
 2021|26-Jan-2017 03:32:47 Z|57779.14776| 349.63360|  -4.94166| -0.250| 18|  1|-118.2| -82.3
 2022|26-Jan-2017 04:02:12 Z|57779.16820| 349.64425|  -4.93646| -0.250| 18|  1|-128.8| -80.5
 2023|26-Jan-2017 04:31:38 Z|57779.18863| 349.65491|  -4.93127| -0.250| 18|  1|-139.3| -78.7
 2024|26-Jan-2017 05:01:03 Z|57779.20906| 349.66556|  -4.92608| -0.250| 18|  1|-149.9| -76.9
 2025|26-Jan-2017 05:30:29 Z|57779.22950| 349.67622|  -4.92089| -0.250| 18|  1|-160.5| -75.0
 2026|26-Jan-2017 05:59:54 Z|57779.24993| 349.68687|  -4.91569| -0.250| 18|  1|-171.0| -73.2
 2027|26-Jan-2017 06:29:20 Z|57779.27036| 349.69753|  -4.91050| -0.250| 18|  1|-181.6| -71.4
 2028|26-Jan-2017 06:58:45 Z|57779.29080| 349.70818|  -4.90531| -0.250| 18|  1|-192.1| -69.5
 2029|26-Jan-2017 07:28:10 Z|57779.31123| 349.71884|  -4.90012| -0.250| 18|  1|-202.7| -67.7
 2030|26-Jan-2017 07:57:36 Z|57779.33167| 349.72949|  -4.89492| -0.250| 18|  1|-213.3| -65.9
 2031|26-Jan-2017 08:27:01 Z|57779.35210| 349.74015|  -4.88973| -0.250| 13|  1| -95.9|-173.4
 2032|26-Jan-2017 08:56:27 Z|57779.37253| 349.75080|  -4.88454| -0.250| 13|  1| -94.0|-162.8
 2033|26-Jan-2017 09:25:52 Z|57779.39297| 349.76147|  -4.87934| -0.249| 13|  1| -92.2|-152.3
 2034|26-Jan-2017 09:55:18 Z|57779.41340| 349.77213|  -4.87414| -0.248| 13|  1| -90.3|-141.7
 2035|26-Jan-2017 10:24:43 Z|57779.43383| 349.78280|  -4.86895| -0.248| 13|  1| -88.4|-131.1
 2036|26-Jan-2017 10:54:09 Z|57779.45427| 349.79347|  -4.86375| -0.247| 13|  1| -86.6|-120.5
 2037|26-Jan-2017 11:23:34 Z|57779.47470| 349.80413|  -4.85855| -0.246| 13|  1| -84.7|-110.0
 2038|26-Jan-2017 11:53:00 Z|57779.49513| 349.81480|  -4.85335| -0.245| 13|  1| -82.9| -99.4
 2039|26-Jan-2017 12:22:25 Z|57779.51557| 349.82547|  -4.84816| -0.244| 13|  1| -81.0| -88.8
 2040|26-Jan-2017 12:51:51 Z|57779.53600| 349.83613|  -4.84296| -0.243| 13|  1| -79.1| -78.2
 2041|26-Jan-2017 13:21:16 Z|57779.55644| 349.84680|  -4.83776| -0.243| 13|  1| -77.3| -67.7
 2042|26-Jan-2017 13:50:41 Z|57779.57687| 349.85746|  -4.83256| -0.242| 13|  1| -75.4| -57.1
 2043|26-Jan-2017 14:20:07 Z|57779.59730| 349.86813|  -4.82737| -0.241| 13|  1| -73.6| -46.5
 2044|26-Jan-2017 14:49:32 Z|57779.61774| 349.87880|  -4.82217| -0.240| 13|  1| -71.7| -36.0
 2045|26-Jan-2017 15:18:58 Z|57779.63817| 349.88947|  -4.81697| -0.240| 13|  1| -69.8| -25.4
 2046|26-Jan-2017 15:48:23 Z|57779.65860| 349.90015|  -4.81177| -0.240| 13|  1| -68.0| -14.8
 2047|26-Jan-2017 16:17:49 Z|57779.67904| 349.91083|  -4.80657| -0.240| 13|  1| -66.1|  -4.2
